pilot_id,spotify_track_id,title,artists,collection_status,duration_seconds,source_sha256,prepared_sha256,profile_status,primary_family,primary_style,secondary_families,secondary_styles,vocal_role,arrangement_focus,texture_tags,active_section_density,section_variation,certainty,audio_evidence,owner_confirmed
F060,4osRLDg7abL4hLdfZ1c39g,summer,"[""raph"", ""EJEAN""]",NEW_VALIDATED_PROFILE,138.17035416666667,a3c1e1bcc5ebbbd6b3048d47bf21b90d029ea14fb81a197f60e36031063598c8,571969dff4b916d8689097ebaa1be5cb8d3125a33119d2f564ae7c452f759e9c,classified,R&B,Contemporary R&B,"[""Pop""]","[""Alt-R&B""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 6.88, ""observation"": ""Female lead vocal enters over sparse electronic keyboard chords and a subtle beat.""}, {""at_seconds"": 47.98, ""observation"": ""Transition into a fuller chorus section with resonant synth bass, trap-influenced electronic drums, and vocal harmonies.""}, {""at_seconds"": 68.64, ""observation"": ""Male lead vocal takes over the second verse with auto-tuned/processed vocal effects over the beat.""}]",False
F061,4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,"[""J. Cole""]",REUSED_EXACT_PRIOR_PROFILE,240.4078125,59cc62cb3d463f790019fb279d91311dc453966027275770891e8cca6f6898d5,c7426f84d7a6d9d3523c53d5a94c06a54a482a63cc1c6ebeb3b6c87b832efb8e,classified,Hip Hop,Boom Bap,"[""R&B""]","[""Conscious Hip Hop"", ""East Coast Hip Hop""]",rap_led,lead_vocal,"[""sample_based"", ""layered""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 23.5, ""observation"": ""A male vocalist begins rapping narrative verses over a slow, punchy boom-bap rhythm.""}, {""at_seconds"": 68.0, ""observation"": ""Soulful pitched-down vocal samples and sing-along hook enter on the refrain.""}, {""at_seconds"": 133.0, ""observation"": ""The second verse continues the storytelling rap delivery over looped piano, horn, and drum hits.""}]",False
F062,4yNhVidUIAtKPT72PrZuLP,Not Afraid,"[""INTRN""]",NEW_VALIDATED_PROFILE,199.21560416666668,a79555a821ffc7c555cbeef37aaa3caeb595c9af091afe48c1906edd0b177c2b,1142a08c9d961b108a14d4f8644d85de2602fe7c89b2ebc09cc15eaca5403d05,classified,electronic,ambient pop,"[""hip hop"", ""r&b""]","[""cloud rap"", ""alternative r&b""]",sung_led,lead_vocal,"[""hazy"", ""electronic"", ""layered""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 18.0, ""observation"": ""High-pitched, heavily reverberant pitched vocal hook enters over low ambient drones.""}, {""at_seconds"": 38.0, ""observation"": ""Subdued electronic beat enters beneath the high vocal motif with deep sub-bass tones.""}, {""at_seconds"": 58.0, ""observation"": ""Spoken/half-sung male lead vocal begins the main verse over sparse kick and bass.""}]",False
F063,53eKx8ec2jDjt1m3VBUCEM,Morning Walk,"[""Park Bird""]",NEW_VALIDATED_PROFILE,142.73685416666666,1326e6eeff28e3f2d1cc6fb8bc53fdb59ea3649c19cfb5ad1918c9512ac83b26,f8a2d4dc6eb6c5bababc3ad66b745e2f31c6c56ad700c7b64b7f4bd8789b9bcf,classified,Hip Hop,Lo-Fi Hip Hop,"[""Electronic"", ""Jazz""]","[""Chillhop"", ""Downtempo""]",instrumental,beat_or_instrumental,"[""clean"", ""electronic"", ""sample_based""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 10.4, ""observation"": ""Sparse, resonant electric piano chords enter accompanied by subtle bird/nature sounds.""}, {""at_seconds"": 29.8, ""observation"": ""Down-tempo, relaxed hip hop drum kit beat enters underneath the laid-back keyboard progression.""}, {""at_seconds"": 96.0, ""observation"": ""Mellow electric guitar embellishments layer softly over the continuous, loop-based lofi beat.""}]",False
F064,5UUnRflW65AsvluD8d5N2U,Do We Start to Like Each Other ?,"[""Jordy Chandra""]",NEW_VALIDATED_PROFILE,159.39339583333333,366465d63f54746308f7ccfcbfd79e0ce23ad67d8b7a9720d792758df3aafa54,b27d150cc7eed09a28396227931c6d872832c6c4d2f8a651254218d7f98ea874,classified,Hip Hop,Lo-Fi Hip Hop,"[""Electronic"", ""Pop""]","[""Chillout"", ""Downtempo""]",spoken_only,beat_or_instrumental,"[""sample_based"", ""clean"", ""electronic""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 18.0, ""observation"": ""A spoken vocal phrase 'I like you' is heard right before a chilled downtempo hip-hop beat drops.""}, {""at_seconds"": 23.5, ""observation"": ""A relaxed instrumental lo-fi hip hop groove plays with electric piano chords and light boom-bap drums.""}, {""at_seconds"": 147.0, ""observation"": ""Subtle, filtered instrumental layering with vinyl crackle and muted percussion continues the chillout groove.""}]",False
F065,5VGDusp81Ed3T9xACRw5Os,If I Weren't Me,"[""Katherine Li""]",NEW_VALIDATED_PROFILE,150.54933333333332,64d9dba008ea666aeb612398790eb586ee04efe875d3dddd29a6aa9ea1340031,8b0eac4a8af24c9b8eec350bfd15eaedb26a9aa90e791a8802612325d549eafc,classified,Pop,Electropop,"[""Electronic""]","[""Alt-Pop""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",sparse,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.2, ""observation"": ""Spoken-singing style female vocal enters a dynamic verse with muted electronic kick and subtle synth bass pad.""}, {""at_seconds"": 43.5, ""observation"": ""The chorus arrives with layered vocal harmonies over a pulsing electronic synth line and minimal percussion.""}, {""at_seconds"": 111.8, ""observation"": ""Intimate vocal delivery intensifies over minimal synthesized textures and subdued beat accompaniment.""}]",False
F066,5aawFqyuCB3K2P8KQvhFVs,CLOUT CHASER,"[""Tiffany Day""]",NEW_VALIDATED_PROFILE,149.38558333333333,a4c794032b9617aee93e1510a9d962fda2e3ced974198bf0e3a355b62c10b525,cc2d25705f2a044741017c6f08fd2d9043ca882e4c5f6d5938d08c5758a6bdb6,classified,rnb,contemporary_rnb,"[""pop"", ""hip_hop""]","[""trap_soul"", ""pop_rnb""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 0.0, ""observation"": ""Introductory section with mellow electric piano, subtle vocal harmonies, and soft rhythmic backbeat.""}, {""at_seconds"": 32.4, ""observation"": ""Full groove drops in with modern trap-influenced hi-hats, sub-bass 808, and rhythmic female R&B vocals.""}, {""at_seconds"": 128.5, ""observation"": ""Vocal breakdown featuring layered melismatic phrasing over stripped-back keys and ambient vocal chops.""}]",False
F067,5cgy5vMqVZbd8hYutp2txu,TOUCH,"[""keshi""]",NEW_VALIDATED_PROFILE,209.67620833333334,c9dbd047449ff43ffea4e198515151f7a8e0fbd00a7a60a6319e5d8f84feaedd,f84677bd434aeea7e66f9d811242c75825963d3240ef54a4c176cf42fef5874e,classified,R&B,Contemporary R&B,"[""Electronic"", ""Pop""]","[""Alternative R&B"", ""Pop Soul""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""hazy""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 23.8, ""observation"": ""A low-pitched male vocal chorus enters over an electronic trap-influenced drum beat and deep sub bass.""}, {""at_seconds"": 45.5, ""observation"": ""A female lead vocal starts singing the verse over subtle atmospheric synths and rhythmic percussion.""}, {""at_seconds"": 128.5, ""observation"": ""Re-entry of the male vocal refrain layering back into the moody contemporary R&B groove.""}]",False
F068,5h6c3ArwadWdEny5yXUPOt,Fall in love,"[""Han Jihyo"", ""Park Soeun""]",NEW_VALIDATED_PROFILE,202.41995833333334,04a755c3ada7e6a4032986d0f001e41f56598f93ff18c56aae8c78694beb7be5,9b22c7b587107051ff0b52a43a4c275097f288a2c925ec8c6bbf2e624cf3558f,classified,Pop,K-Pop,"[""Electronic""]","[""Dance-Pop""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 13.9, ""observation"": ""Female lead vocal enters over a bright, clean electric guitar chop, bassline, and programmed pop beat.""}, {""at_seconds"": 42.4, ""observation"": ""Transition into an upbeat dance-pop chorus featuring layered vocal hooks and syncopated synth percussion.""}, {""at_seconds"": 140.0, ""observation"": ""Return of the dance-pop chorus with driving electronic kick, snare snaps, and layered melodic vocal lines.""}]",False
F069,5l45vVLs4JKkhzN0tvkWJv,Love Always Leaves Me,"[""오안과 편견"", ""Lee Yerin""]",NEW_VALIDATED_PROFILE,202.0,4caae69ecbb222ee527a0dda2507f18841565483eefd8708a973a3711b0e3fd0,8bcf61eae0e7905fea41560e199ce881471effc3dd20bbd4331d16bfcb312cfa,classified,Pop,Korean Ballad,"[""Classical""]","[""Piano Ballad""]",sung_led,lead_vocal,"[""acoustic"", ""clean""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 0.0, ""observation"": ""Solo acoustic piano begins playing slow, melancholy, rubato arpeggios and chords.""}, {""at_seconds"": 25.0, ""observation"": ""Female lead vocal enters in Korean, delivering an intimate, breathy ballad phrase over sparse piano accompaniment.""}, {""at_seconds"": 152.0, ""observation"": ""Piano solo interlude featuring high-register bell-like tones and expressive rubato dynamic phrasing.""}]",False
F070,5ngJKkOmjkN460b2ApBnLk,Don't,"[""Colette Lush""]",NEW_VALIDATED_PROFILE,208.125,7ed1dddb3d9401638238eadae128b8da60d226ffff09c4d7f9895c2eeed74b74,fdcc14074032acc3ad2930c1ee1990b5c7d4b0bc9d7ec1f90764621ad26a7341,classified,R&B,Contemporary R&B,"[""Electronic"", ""Pop""]","[""Trap"", ""Alternative R&B""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",sparse,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 1.0, ""observation"": ""Solo female vocal intro accompanied by subtle sustained atmospheric pad and light piano chords.""}, {""at_seconds"": 37.0, ""observation"": ""Entry of a sparse, slow-tempo trap-influenced beat featuring crisp handclaps, deep sub bass, and minimal percussion.""}, {""at_seconds"": 150.0, ""observation"": ""Mellow verse with breathy R&B vocal delivery over subdued electric piano and low sub bass.""}]",False
F071,5q3LwAHTqo9d3rET2EA9Nq,The Weekend,"[""88rising"", ""BIBI""]",NEW_VALIDATED_PROFILE,177.87647916666666,9edd1d5ef705f36c16b70d7a18ad81ed3cdaec0e01a64785749fcd5dceaa1461,6ff3609d0844a35b853c811726ade8f78e50a636056a4263df967b392245fa7c,classified,Hip Hop,Trap,"[""Pop"", ""R&B""]","[""Pop Rap"", ""Contemporary R&B""]",mixed_rap_and_singing,balanced,"[""electronic"", ""clean"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 12.0, ""observation"": ""Trap hi-hat rolls and electronic snare enter under rhythmic sung-spoken vocal phrasing.""}, {""at_seconds"": 30.5, ""observation"": ""Full pop-trap chorus drops with a punchy kick drum, sub bass, and melodic lead vocals.""}, {""at_seconds"": 88.0, ""observation"": ""Breakdown with filtered beat and processed vocal ad-libs creating an atmospheric space.""}]",False
F072,5quFr5s5PXYfUX5jV2EBZ1,GANADARA (Feat. IU),"[""Jay Park"", ""IU""]",NEW_VALIDATED_PROFILE,203.7435,6755e0ea1025463a9930a4e4abd77e3610e8bbafd91e1a4567c5c1f76333d4f2,d9fe3371917e1161398524f67d8674080c6e47bc54287c5937ede01dfb8ba8d2,classified,Pop,K-Pop,"[""R&B"", ""Hip-Hop""]","[""Contemporary R&B"", ""Pop Rap""]",sung_led,lead_vocal,"[""clean"", ""electronic"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 9.4, ""observation"": ""Beat begins with pitched melodic vocal chops, crisp 808 percussion, and rhythmic male sung verse in Korean.""}, {""at_seconds"": 74.5, ""observation"": ""Full bouncy hook featuring synthesized bass, syncopated snare hits, and a repetitive chanting vocal melody.""}, {""at_seconds"": 96.8, ""observation"": ""A contrasting smooth female vocal verse section enters over sustained chords and filtered drum groove.""}]",False
F073,5ri8u5RA8e4vGMyMAGXy0p,Stay With Me,"[""Teqkoi"", ""Mouse""]",NEW_VALIDATED_PROFILE,113.25866666666667,a813ecf93e16cd289d54fea88f970e6499a6eb63c6c322292f7fb6eeb45bb62a,8949620a843ae08ee0293dea81525ab10221bd5adeb08a3622008845809b9346,classified,Hip-Hop,Chopped and Screwed,"[""Electronic"", ""R&B""]","[""Cloud Rap"", ""Trap""]",vocal_samples_only,lead_vocal,"[""electronic"", ""hazy"", ""sample_based""]",sparse,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 0.0, ""observation"": ""Slowed, pitched-down vocal loop begins over a minimal, ambient synth pad.""}, {""at_seconds"": 22.8, ""observation"": ""A low-tempo boom-bap style hip-hop beat enters with kick, snap/clap, and deep 808 bass.""}, {""at_seconds"": 45.3, ""observation"": ""The drum beat drops out, returning to the atmospheric chopped-and-screwed vocal and pad texture.""}]",False
F074,5sEeuhYWHNczuPKek1zJeG,Tea Time,"[""Disvstxr""]",REUSED_EXACT_PRIOR_PROFILE,106.68408333333333,ce8e51ac745f334ac6ad3d9784b2c853bf6de6b85888f8da6f1020f05134fd85,03285df6f5fa897af6e6d195465c186aad562e1905931de4fbc519bd88e1b09f,classified,hip_hop,lo_fi_hip_hop,"[""electronic""]","[""chillhop"", ""downtempo""]",vocal_samples_only,beat_or_instrumental,"[""sample_based"", ""hazy"", ""clean""]",sparse,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 9.5, ""observation"": ""Slow boom bap drums enter alongside a melancholic plucked acoustic instrument riff.""}, {""at_seconds"": 38.0, ""observation"": ""Downtempo beat continues with repetitive plucked melodies and subtle atmospheric bass.""}, {""at_seconds"": 88.0, ""observation"": ""Female vocal passage enters softly over the repeating instrumental hip-hop beat.""}]",False
F075,5zfpJXfqGGh94YcStRlI2s,Look At Me Now,"[""Yayyoung""]",NEW_VALIDATED_PROFILE,192.7559375,b171f043feb7b924a491781e583be313f938d0cd72fbfbbc1a91ddeeeb95fd18,d4d2980217956e9b0281b4bd6b72cdd49dad5642f0c52d42d1d6d43d62dc470e,classified,Pop,Acoustic Pop,"[""Folk"", ""R&B""]","[""Contemporary Folk"", ""Contemporary R&B""]",sung_led,lead_vocal,"[""acoustic"", ""clean""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 16.5, ""observation"": ""Solo female vocal enters over a minimal, plucked acoustic guitar figure and subtle ambient bass tone.""}, {""at_seconds"": 47.0, ""observation"": ""Pre-chorus vocal layers introduce harmonies while the instrumentation remains stripped back and acoustic.""}, {""at_seconds"": 60.5, ""observation"": ""Chorus section with prominent female lead vocal accompanied by steady downbeat percussion and acoustic picking.""}]",False
F076,65FftemJ1DbbZ45DUfHJXE,OMG,"[""NewJeans""]",REUSED_EXACT_PRIOR_PROFILE,212.2884375,33579a69cf0e06d8d16aea16038212d8c754d14a1c8266a18a9048875b926dc9,72f90a10c15bd6cd57a298a89ae23c330421cb3c2091f889a9f7ff14a91e624d,classified,Pop,K-Pop,"[""R&B and Soul"", ""Dance""]","[""Contemporary R&B"", ""Synth-Pop""]",mixed_rap_and_singing,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.0, ""observation"": ""Introduction of mid-tempo Baltimore club-influenced rhythm pattern with vocal lead in Korean.""}, {""at_seconds"": 45.8, ""observation"": ""Chorus hook arrives with buoyant synth chords, 4-on-the-floor kick, and call-and-response vocal delivery.""}, {""at_seconds"": 133.0, ""observation"": ""Rap-sung verse section over crisp percussion and subdued bass.""}]",False
F077,6B9HXnRzmokTTxZNdV5T48,me2urs2ours,"[""Yayyoung"", ""Sojou Kim""]",NEW_VALIDATED_PROFILE,172.0755,3f637f84d002730e7b1af224b3373a0e8f9d84aae51c8ceac46dfb305f894fa6,03f006656a39ba027c4efb6a99deaedb2700296530b23f4ce16ca643b759753e,classified,R&B and Soul,Contemporary R&B,"[""Pop"", ""Hip-Hop""]","[""Alternative R&B"", ""Trap Soul""]",sung_led,lead_vocal,"[""electronic"", ""layered"", ""clean""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 17.5, ""observation"": ""A slow, punchy R&B groove enters with trap-influenced hi-hats, deep 808 sub-bass, and emotional female lead vocals.""}, {""at_seconds"": 56.2, ""observation"": ""The chorus expands with layered vocal harmonies, lush synth pads, and resonant basslines emphasizing contemporary R&B tropes.""}, {""at_seconds"": 133.0, ""observation"": ""Verse transition with stripped-back keys and intimate, breathy solo vocal phrasing before the fuller beat returns.""}]",False
F078,6HIngEWX8ycnLjuUfSZyah,blue (with MINNIE),"[""yung kai"", ""MINNIE""]",NEW_VALIDATED_PROFILE,213.33333333333334,06c55790570916c463338b3cb0cbe9be9fdda5a3ceaec909f659dba45c5612be,1eba2b5278eedbcaf2c1277c971017a843ec36d061641c751fe6b57bbfa86eef,classified,folk,indie folk,"[""pop""]","[""indie pop""]",sung_led,lead_vocal,"[""acoustic"", ""clean""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 19.5, ""observation"": ""Acoustic ukulele and light finger percussion support a soft, intimate female lead vocal.""}, {""at_seconds"": 48.0, ""observation"": ""Chorus section with layered vocal harmonies and gentle shaker/wood percussion.""}, {""at_seconds"": 204.0, ""observation"": ""Vocal harmonies and ukulele gradually transition into a spoken/choral bridge section.""}]",False
F079,6JjD8b5nYnwJ3zxYZ16rKg,Bullet Train Fantasy,"[""Ibrahim"", ""Luvbird""]",NEW_VALIDATED_PROFILE,245.76,9127f8baddcb72104008af845cb3b3fa7b37977208ed93ad13b0057a34fa8680,f0c861262e0c7f3fcb1a2bd81e695cd6e43492f274e89907f56075ec22921470,classified,Hip-Hop,Lo-Fi Hip-Hop,"[""Electronic""]","[""Chillout"", ""Downtempo""]",instrumental,beat_or_instrumental,"[""clean"", ""acoustic"", ""sample_based""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 22.5, ""observation"": ""A slow, laid-back hip-hop beat enters with relaxed acoustic guitar chords and subtle kick/snare pattern.""}, {""at_seconds"": 83.2, ""observation"": ""Melodic electric guitar leads interplay over the chill hop drum groove and soft bassline.""}, {""at_seconds"": 184.0, ""observation"": ""Percussion drops out, leaving gentle clean guitar arpeggios in a warm ambient space.""}]",False
F080,6Kkt27YmFyIFrcX3QXFi2o,Liability,"[""Lorde""]",NEW_VALIDATED_PROFILE,173.32535416666667,33b5e128903d736548cb59d3d9850fee70002341fb548739aa044af5e960f67b,3b325f8f9dec8f43d95fe878fa2e0f3dee06ed39ff9e2e4fbcecb06a315339e9,classified,Pop,Piano Pop,"[""Singer-Songwriter""]","[""Indie Pop""]",sung_led,lead_vocal,"[""acoustic"", ""clean""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 6.0, ""observation"": ""Intimate acoustic piano chords begin playing a gentle, rhythmic progression.""}, {""at_seconds"": 18.5, ""observation"": ""Solo female lead vocals enter with conversational, expressive phrasing over sparse piano.""}, {""at_seconds"": 68.0, ""observation"": ""Background vocal harmonies and subtle claps or percussive accents enter the piano ballad texture.""}]",False
F081,6ZGqVXaJmhbYAK2DF8mWRR,I'm Drunk And Confused,"[""sagun""]",NEW_VALIDATED_PROFILE,156.13097916666666,9798598a4a034aafca07b6d792c312d44d200b62a7d97a64c692eff5b678a8ae,664f59e367612461654fe62caf90603da7f6b0b4ff7ac2655a682370af431d65,classified,hip-hop,lo-fi hip-hop,"[""electronic"", ""r&b""]","[""chillwave"", ""downtempo""]",vocal_samples_only,beat_or_instrumental,"[""sample_based"", ""hazy"", ""electronic""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 6.88, ""observation"": ""Spacious, warm electric piano chords enter alongside chopped and pitched vocal phrases.""}, {""at_seconds"": 27.56, ""observation"": ""Laid-back, unquantized downtempo hip-hop drum groove drops in with deep sub-bass.""}, {""at_seconds"": 96.2, ""observation"": ""Drums drop out, leaving reverberant electric piano chords and drifting pitched vocal fragments.""}]",False
F082,6kAMaQt8UveeTctekIpUjF,we used to talk every night,"[""Elijah Who""]",NEW_VALIDATED_PROFILE,121.344,9ae95ebd639ab7a8f1de9882102a4199d7bc2ff4f9508cf9d0d1941f6931cf13,c5eba04cd8b07a4ad29547f417ec779351c9b1a172a7b0a2a28ca5913a28407a,classified,Hip Hop,Lo-Fi Beats,"[""Electronic""]","[""Instrumental Hip Hop"", ""Downtempo""]",vocal_samples_only,beat_or_instrumental,"[""sample_based"", ""hazy""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 11.45, ""observation"": ""Boom-bap drum pattern enters underneath an atmospheric, filtered electric piano sample loop.""}, {""at_seconds"": 32.14, ""observation"": ""Vocal sample scratch and sound bite dropped over the continuous, steady instrumental groove.""}, {""at_seconds"": 100.85, ""observation"": ""Spoken-word vocal sample plays atop the chill, unhurried hip-hop beat.""}]",False
F083,6nICBdDevG4NZysIqDFPEa,Thirsty,"[""aespa""]",NEW_VALIDATED_PROFILE,193.5035,335d5c93246ba8d078b372b7f1e78a4bc9cf5e209e97d274e7335e8a5581ffe3,6391adc38b2f0da44175dbcd2bd2f95ccd7c86281c3d0a293f907bc3d96b2f39,classified,Pop,K-Pop,"[""R&B"", ""Hip Hop""]","[""Contemporary R&B"", ""Trap""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 12.8, ""observation"": ""A downtempo R&B trap beat enters with 808 sub-bass and crisp snare underneath Korean pop lead vocals.""}, {""at_seconds"": 50.0, ""observation"": ""Catchy, melodic chorus with layered vocal harmonies and rhythmic synth plucks.""}, {""at_seconds"": 115.3, ""observation"": ""Rhythmic, half-sung rap-influenced verse delivered over the trap percussion.""}]",False
F084,6nef0wHkelfKqNVHAtzJbR,Stoked,"[""Weston Estate""]",NEW_VALIDATED_PROFILE,189.84533333333334,fe65acc5858e79a704f224e86d28b8bfca2f805b55d78a8f66072fc20d2431a7,9305cbe1aeeb9a3a05a787f5c5675fb346a9584f8b1cc1492b1025ee3f78344f,classified,Hip Hop,Trap,"[""R&B""]","[""Melodic Rap""]",mixed_rap_and_singing,lead_vocal,"[""electronic"", ""clean""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.0, ""observation"": ""Auto-tuned melodic lead vocals begin over a trap beat with pitched synth bells and rolling hi-hats.""}, {""at_seconds"": 97.0, ""observation"": ""Verse transition introduces rhythmic, chanted vocal delivery over standard trap 808 and clap patterns.""}, {""at_seconds"": 142.5, ""observation"": ""Guest vocal rap verse enters with dry, punchy delivery over the steady minimal trap arrangement.""}]",False
F085,6nzCvAtyADh0wwZEVMoujK,By My Side,"[""JUNNY""]",NEW_VALIDATED_PROFILE,207.01866666666666,ff23f729cb5f36df85edf482f13f9772a511666d5a403364296af0be43346fbe,7b40c1bc0d906e88d6f4a232cc080d87a9e01562d0e31c5bd5ee5a84fa055d1d,classified,R&B,Contemporary R&B,"[""Pop""]","[""K-R&B""]",sung_led,lead_vocal,"[""clean"", ""electronic""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 1.5, ""observation"": ""Clean electric guitar plays jazz-inflected chord voicings in a relaxed intro pattern.""}, {""at_seconds"": 18.0, ""observation"": ""Melodic male R&B singing enters, sung smoothly over guitar chords and subtle ambient bass.""}, {""at_seconds"": 55.8, ""observation"": ""A low-key electronic beat with programmed kicks, snappy snare, and hi-hat enters under the vocals.""}]",False
F086,6pWqlKm9ugucgKNldCLigX,Sit Around,"[""City Girl"", ""tiffi""]",REUSED_EXACT_PRIOR_PROFILE,219.8349375,698b9f055cd82ccbd0b8b1175aeb4d9ca9b1e961fd7b12afc356c7b48806a6a2,71e3927e9452fe9ada4cc4a0f3522a44333296a9a1a880246b0e114d3b36f98f,classified,Pop,Indie Pop,"[""Electronic"", ""R&B""]","[""Electropop"", ""Alternative R&B""]",sung_led,lead_vocal,"[""electronic"", ""clean"", ""layered""]",moderate,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 15.2, ""observation"": ""A downtempo electronic beat enters under looping vocal chops, introducing a warm synthesizer bassline.""}, {""at_seconds"": 28.5, ""observation"": ""Intimate female lead vocals enter with soft, melodic indie pop phrasing over electronic percussion.""}, {""at_seconds"": 124.0, ""observation"": ""Vocal harmonies build in an airy chorus hook layered with atmospheric synth pads and rhythmic bass.""}]",False
F087,6rj9qDXWANe0U69asDzxMp,Phantom Embrace,"[""City Girl""]",NEW_VALIDATED_PROFILE,205.827,b41bd529dc86edbe46b840991cc79f4de593b87314b12a6bed5364ae069d36f1,828e92100589fa1e520814797ca13b1da2c9713542ce1d7b3a4158b16a5c7193,classified,electronic,ambient,"[""dance_electronic""]","[""downtempo"", ""chillout""]",vocal_samples_only,beat_or_instrumental,"[""electronic"", ""hazy"", ""layered""]",sparse,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 18.5, ""observation"": ""Plucked harp-like ostinato pattern enters over deep sub-bass and minimal ambient sound design.""}, {""at_seconds"": 65.0, ""observation"": ""Ethereal, wordless vocal vocalises and soft choral pads fade in, providing atmospheric texture.""}, {""at_seconds"": 158.0, ""observation"": ""Sparse, muffled four-on-the-floor kick pattern and faint click percussion subtle emerge beneath the ambient pads.""}]",False
F088,6wm3t4VpTxSFfOUgTMlHZM,The Peace,"[""underscores""]",REUSED_EXACT_PRIOR_PROFILE,173.30214583333333,a4702cb27e3d034e380d9bf94fc2975947a326693fda4f180451041739a5c9b7,9c32e5c509deadb5ab3c73f76303d08700a83d4064e042e92aeff0e29fa181ef,classified,R&B and Soul,Contemporary R&B,"[""Hip-Hop"", ""Pop""]","[""Trap"", ""Alternative R&B""]",sung_led,lead_vocal,"[""sample_based"", ""electronic"", ""layered""]",moderate,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","[{""at_seconds"": 3.7, ""observation"": ""High-pitched vocal chop loop initiates the track over silence before main instrumentation enters.""}, {""at_seconds"": 23.3, ""observation"": ""Female lead vocals begin in a smooth, mid-tempo R&B cadence over pitched vocal chops and bass.""}, {""at_seconds"": 58.7, ""observation"": ""Trap-style programmed drums kick in with heavy sub-bass and hi-hats, building into a rhythmic verse.""}]",False
