pair_id,pilot_a,pilot_b,spotify_a,spotify_b,song_a,song_b,human_playlist_rating,rating_status,original_c_similarity,c_status,shared_families,shared_styles,primary_family_a,primary_family_b,primary_style_a,primary_style_b,vocal_role_a,vocal_role_b,arrangement_a,arrangement_b,texture_a,texture_b,sections_a,sections_b,certainty_a,certainty_b,qualitative_implication
fc6155bbe607010bf67c3948,A08,A10,7F6PtLP6fJPVtA1FWVkl8K,65FftemJ1DbbZ45DUfHJXE,Shouldn't Be — Luke Chiang,OMG — NewJeans,,UNRATED_UNKNOWN,0.395084410905838,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]","[""pop_rnb""]",rnb_soul,pop,alternative_rnb,pop_rnb,sung_led,sung_led,lead_vocal,balanced,"[""electronic"", ""hazy"", ""layered""]","[""clean"", ""electronic"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
2ac4f96649f6a2d6fac09c84,A08,C01,7F6PtLP6fJPVtA1FWVkl8K,00njeQb198Lm7Jge2Rsrlg,Shouldn't Be — Luke Chiang,"Saturation in Delay, Love in Anger — City Girl, tiffi",,UNRATED_UNKNOWN,0.4619515836238861,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,pop,alternative_rnb,hyperpop,sung_led,sung_led,lead_vocal,balanced,"[""electronic"", ""hazy"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
bb5f75b0ca6998c205c1a37a,A08,C02,7F6PtLP6fJPVtA1FWVkl8K,6pWqlKm9ugucgKNldCLigX,Shouldn't Be — Luke Chiang,"Sit Around — City Girl, tiffi",,UNRATED_UNKNOWN,0.5483127236366272,FROZEN_C_AVAILABLE,"[""pop"", ""rnb_soul""]","[""contemporary_rnb"", ""pop_rnb""]",rnb_soul,rnb_soul,alternative_rnb,pop_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""layered""]","[""sample_based"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
183ff95db002f12d61599702,A08,C03,7F6PtLP6fJPVtA1FWVkl8K,2js0td9w2MzNUVPlMKYOEs,Shouldn't Be — Luke Chiang,risk — lace,,UNRATED_UNKNOWN,0.637458086013794,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]","[""alternative_rnb"", ""contemporary_rnb""]",rnb_soul,rnb_soul,alternative_rnb,alternative_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""layered""]","[""electronic"", ""hazy"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
917863a5c775774559c72bac,A08,C04,7F6PtLP6fJPVtA1FWVkl8K,1ON9XudZFxwu43tQXBszIX,Shouldn't Be — Luke Chiang,boys dont cry — sysmint,,UNRATED_UNKNOWN,0.5219459533691406,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,electronic,alternative_rnb,digicore,sung_led,sung_led,lead_vocal,balanced,"[""electronic"", ""hazy"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
1460056eee4cac276e0252b1,A08,C05,7F6PtLP6fJPVtA1FWVkl8K,6wm3t4VpTxSFfOUgTMlHZM,Shouldn't Be — Luke Chiang,The Peace — underscores,,UNRATED_UNKNOWN,0.3222741186618805,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]","[""alternative_rnb"", ""contemporary_rnb"", ""pop_rnb""]",rnb_soul,rnb_soul,alternative_rnb,contemporary_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""layered""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
0b27243da5d0ba4ab3443717,A08,C06,7F6PtLP6fJPVtA1FWVkl8K,7fXYFuCTmNrYRGwEUUf5iz,Shouldn't Be — Luke Chiang,Die Right Here — david hugo,,UNRATED_UNKNOWN,0.5717998147010803,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,pop,alternative_rnb,dance_pop,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""layered""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
02328530fd2a834ae6eeb16b,A09,A10,74X2u8JMVooG2QbjRxXwR8,65FftemJ1DbbZ45DUfHJXE,Perfect Night — LE SSERAFIM,OMG — NewJeans,,OLDER_HOLISTIC_ONLY_EXCLUDED,0.9249836802482605,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]","[""dance_pop""]",pop,pop,dance_pop,pop_rnb,sung_led,sung_led,lead_vocal,balanced,"[""clean"", ""layered"", ""electronic""]","[""clean"", ""electronic"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
9014acb39093703fab5c00ea,A09,C01,74X2u8JMVooG2QbjRxXwR8,00njeQb198Lm7Jge2Rsrlg,Perfect Night — LE SSERAFIM,"Saturation in Delay, Love in Anger — City Girl, tiffi",,UNRATED_UNKNOWN,0.5003583431243896,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,pop,dance_pop,hyperpop,sung_led,sung_led,lead_vocal,balanced,"[""clean"", ""layered"", ""electronic""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
a2d7eb2b28686f35b0b53cc0,A09,C02,74X2u8JMVooG2QbjRxXwR8,6pWqlKm9ugucgKNldCLigX,Perfect Night — LE SSERAFIM,"Sit Around — City Girl, tiffi",,UNRATED_UNKNOWN,0.5959149599075317,FROZEN_C_AVAILABLE,"[""pop""]",[],pop,rnb_soul,dance_pop,pop_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""clean"", ""layered"", ""electronic""]","[""sample_based"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
90d73a24c5c85a8bd82f2a68,A09,C03,74X2u8JMVooG2QbjRxXwR8,2js0td9w2MzNUVPlMKYOEs,Perfect Night — LE SSERAFIM,risk — lace,,UNRATED_UNKNOWN,0.4524259865283966,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,rnb_soul,dance_pop,alternative_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""clean"", ""layered"", ""electronic""]","[""electronic"", ""hazy"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
959aa83b973ce3bd3714b36b,A09,C04,74X2u8JMVooG2QbjRxXwR8,1ON9XudZFxwu43tQXBszIX,Perfect Night — LE SSERAFIM,boys dont cry — sysmint,,UNRATED_UNKNOWN,0.5570700168609619,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,electronic,dance_pop,digicore,sung_led,sung_led,lead_vocal,balanced,"[""clean"", ""layered"", ""electronic""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
45d0d4beb993663b37273778,A09,C05,74X2u8JMVooG2QbjRxXwR8,6wm3t4VpTxSFfOUgTMlHZM,Perfect Night — LE SSERAFIM,The Peace — underscores,2,PLAYLIST_COMPATIBILITY_V1,0.7026604413986206,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,rnb_soul,dance_pop,contemporary_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""clean"", ""layered"", ""electronic""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",possible separation
cae7566569497abc0579c135,A09,C06,74X2u8JMVooG2QbjRxXwR8,7fXYFuCTmNrYRGwEUUf5iz,Perfect Night — LE SSERAFIM,Die Right Here — david hugo,,UNRATED_UNKNOWN,0.7575048208236694,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]","[""dance_pop""]",pop,pop,dance_pop,dance_pop,sung_led,sung_led,lead_vocal,lead_vocal,"[""clean"", ""layered"", ""electronic""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
145139acdbf29ff2380a4c7f,A10,C01,65FftemJ1DbbZ45DUfHJXE,00njeQb198Lm7Jge2Rsrlg,OMG — NewJeans,"Saturation in Delay, Love in Anger — City Girl, tiffi",,UNRATED_UNKNOWN,0.46806594729423523,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,pop,pop_rnb,hyperpop,sung_led,sung_led,balanced,balanced,"[""clean"", ""electronic"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
7cec767c2ca5b52baf812f08,A10,C02,65FftemJ1DbbZ45DUfHJXE,6pWqlKm9ugucgKNldCLigX,OMG — NewJeans,"Sit Around — City Girl, tiffi",,UNRATED_UNKNOWN,0.5783547163009644,FROZEN_C_AVAILABLE,"[""pop"", ""rnb_soul""]","[""pop_rnb""]",pop,rnb_soul,pop_rnb,pop_rnb,sung_led,sung_led,balanced,lead_vocal,"[""clean"", ""electronic"", ""layered""]","[""sample_based"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
5ec7d0e938b0316573bed8aa,A10,C03,65FftemJ1DbbZ45DUfHJXE,2js0td9w2MzNUVPlMKYOEs,OMG — NewJeans,risk — lace,,UNRATED_UNKNOWN,0.41684380173683167,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]",[],pop,rnb_soul,pop_rnb,alternative_rnb,sung_led,sung_led,balanced,lead_vocal,"[""clean"", ""electronic"", ""layered""]","[""electronic"", ""hazy"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
a93f8596300b0ada736ab984,A10,C04,65FftemJ1DbbZ45DUfHJXE,1ON9XudZFxwu43tQXBszIX,OMG — NewJeans,boys dont cry — sysmint,,UNRATED_UNKNOWN,0.6271262764930725,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,electronic,pop_rnb,digicore,sung_led,sung_led,balanced,balanced,"[""clean"", ""electronic"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
4ddf390e0555f0e1fc0746d7,A10,C05,65FftemJ1DbbZ45DUfHJXE,6wm3t4VpTxSFfOUgTMlHZM,OMG — NewJeans,The Peace — underscores,,OLDER_HOLISTIC_ONLY_EXCLUDED,0.7019330859184265,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]","[""pop_rnb""]",pop,rnb_soul,pop_rnb,contemporary_rnb,sung_led,sung_led,balanced,lead_vocal,"[""clean"", ""electronic"", ""layered""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
07fd4e70a7bb3588743ba5bb,A10,C06,65FftemJ1DbbZ45DUfHJXE,7fXYFuCTmNrYRGwEUUf5iz,OMG — NewJeans,Die Right Here — david hugo,2,PLAYLIST_COMPATIBILITY_V1,0.7834454774856567,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]","[""dance_pop""]",pop,pop,pop_rnb,dance_pop,sung_led,sung_led,balanced,lead_vocal,"[""clean"", ""electronic"", ""layered""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",conflict
47b3a709f87de07ea98337f2,C01,C02,00njeQb198Lm7Jge2Rsrlg,6pWqlKm9ugucgKNldCLigX,"Saturation in Delay, Love in Anger — City Girl, tiffi","Sit Around — City Girl, tiffi",4,PLAYLIST_COMPATIBILITY_V1,0.7446252703666687,FROZEN_C_AVAILABLE,"[""hip_hop_rap"", ""pop""]",[],pop,rnb_soul,hyperpop,pop_rnb,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""sample_based"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",conflict
9e35a2b0230243ae80050f61,C01,C03,00njeQb198Lm7Jge2Rsrlg,2js0td9w2MzNUVPlMKYOEs,"Saturation in Delay, Love in Anger — City Girl, tiffi",risk — lace,,UNRATED_UNKNOWN,0.5917965769767761,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,rnb_soul,hyperpop,alternative_rnb,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""electronic"", ""hazy"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
60ccd71f13e032d3b9fca9d9,C01,C04,00njeQb198Lm7Jge2Rsrlg,1ON9XudZFxwu43tQXBszIX,"Saturation in Delay, Love in Anger — City Girl, tiffi",boys dont cry — sysmint,,UNRATED_UNKNOWN,0.3676467835903168,FROZEN_C_AVAILABLE,"[""electronic"", ""hip_hop_rap"", ""pop""]","[""digicore"", ""hyperpop""]",pop,electronic,hyperpop,digicore,sung_led,sung_led,balanced,balanced,"[""electronic"", ""distorted"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
45025b05c225697da5fed736,C01,C05,00njeQb198Lm7Jge2Rsrlg,6wm3t4VpTxSFfOUgTMlHZM,"Saturation in Delay, Love in Anger — City Girl, tiffi",The Peace — underscores,,UNRATED_UNKNOWN,0.32171446084976196,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,rnb_soul,hyperpop,contemporary_rnb,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
0ddc3de7eee928115144f0c0,C01,C06,00njeQb198Lm7Jge2Rsrlg,7fXYFuCTmNrYRGwEUUf5iz,"Saturation in Delay, Love in Anger — City Girl, tiffi",Die Right Here — david hugo,,UNRATED_UNKNOWN,0.36489802598953247,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],pop,pop,hyperpop,dance_pop,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
dfaa8d8e883fc2348715792e,C02,C03,6pWqlKm9ugucgKNldCLigX,2js0td9w2MzNUVPlMKYOEs,"Sit Around — City Girl, tiffi",risk — lace,4,PLAYLIST_COMPATIBILITY_V1,0.7976068258285522,FROZEN_C_AVAILABLE,"[""pop"", ""rnb_soul""]","[""contemporary_rnb""]",rnb_soul,rnb_soul,pop_rnb,alternative_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""sample_based"", ""clean"", ""layered""]","[""electronic"", ""hazy"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",possible contraction
8b4c856cc105d08b910108e6,C02,C04,6pWqlKm9ugucgKNldCLigX,1ON9XudZFxwu43tQXBszIX,"Sit Around — City Girl, tiffi",boys dont cry — sysmint,1,PLAYLIST_COMPATIBILITY_V1,0.5166787505149841,FROZEN_C_AVAILABLE,"[""hip_hop_rap"", ""pop""]",[],rnb_soul,electronic,pop_rnb,digicore,sung_led,sung_led,lead_vocal,balanced,"[""sample_based"", ""clean"", ""layered""]","[""electronic"", ""distorted"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",possible separation
a6d54e89474d13d90f4ba981,C02,C05,6pWqlKm9ugucgKNldCLigX,6wm3t4VpTxSFfOUgTMlHZM,"Sit Around — City Girl, tiffi",The Peace — underscores,,UNRATED_UNKNOWN,0.4522128999233246,FROZEN_C_AVAILABLE,"[""pop"", ""rnb_soul""]","[""contemporary_rnb"", ""pop_rnb""]",rnb_soul,rnb_soul,pop_rnb,contemporary_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""sample_based"", ""clean"", ""layered""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
839316286e215a47c8bde400,C02,C06,6pWqlKm9ugucgKNldCLigX,7fXYFuCTmNrYRGwEUUf5iz,"Sit Around — City Girl, tiffi",Die Right Here — david hugo,,UNRATED_UNKNOWN,0.5397197008132935,FROZEN_C_AVAILABLE,"[""pop""]",[],rnb_soul,pop,pop_rnb,dance_pop,sung_led,sung_led,lead_vocal,lead_vocal,"[""sample_based"", ""clean"", ""layered""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
2351c0a4d45da19d02abad6d,C03,C04,2js0td9w2MzNUVPlMKYOEs,1ON9XudZFxwu43tQXBszIX,risk — lace,boys dont cry — sysmint,,UNRATED_UNKNOWN,0.375605046749115,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,electronic,alternative_rnb,digicore,sung_led,sung_led,lead_vocal,balanced,"[""electronic"", ""hazy"", ""clean""]","[""electronic"", ""distorted"", ""layered""]",mostly_consistent,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
2f1881f021afefb5b2ae259a,C03,C05,2js0td9w2MzNUVPlMKYOEs,6wm3t4VpTxSFfOUgTMlHZM,risk — lace,The Peace — underscores,,UNRATED_UNKNOWN,0.30098697543144226,FROZEN_C_AVAILABLE,"[""electronic"", ""pop"", ""rnb_soul""]","[""alternative_rnb"", ""contemporary_rnb""]",rnb_soul,rnb_soul,alternative_rnb,contemporary_rnb,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""clean""]","[""sample_based"", ""electronic"", ""clean""]",mostly_consistent,mostly_consistent,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
b6b7d662985f642e90dc377a,C03,C06,2js0td9w2MzNUVPlMKYOEs,7fXYFuCTmNrYRGwEUUf5iz,risk — lace,Die Right Here — david hugo,,UNRATED_UNKNOWN,0.3771940767765045,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,pop,alternative_rnb,dance_pop,sung_led,sung_led,lead_vocal,lead_vocal,"[""electronic"", ""hazy"", ""clean""]","[""electronic"", ""clean"", ""layered""]",mostly_consistent,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
7212ccd94430fe791a7adf13,C04,C05,1ON9XudZFxwu43tQXBszIX,6wm3t4VpTxSFfOUgTMlHZM,boys dont cry — sysmint,The Peace — underscores,,OLDER_HOLISTIC_ONLY_EXCLUDED,0.7281087040901184,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],electronic,rnb_soul,digicore,contemporary_rnb,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""sample_based"", ""electronic"", ""clean""]",contrasting_sections,mostly_consistent,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""tentative""}",no information
989bcb7abad3e5b5daec1583,C04,C06,1ON9XudZFxwu43tQXBszIX,7fXYFuCTmNrYRGwEUUf5iz,boys dont cry — sysmint,Die Right Here — david hugo,,OLDER_HOLISTIC_ONLY_EXCLUDED,0.7047666907310486,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],electronic,pop,digicore,dance_pop,sung_led,sung_led,balanced,lead_vocal,"[""electronic"", ""distorted"", ""layered""]","[""electronic"", ""clean"", ""layered""]",contrasting_sections,contrasting_sections,"{""family"": ""clear"", ""style"": ""clear""}","{""family"": ""clear"", ""style"": ""clear""}",no information
99c58f94ea7fcb3b6139e206,C05,C06,6wm3t4VpTxSFfOUgTMlHZM,7fXYFuCTmNrYRGwEUUf5iz,The Peace — underscores,Die Right Here — david hugo,,OLDER_HOLISTIC_ONLY_EXCLUDED,0.6467824578285217,FROZEN_C_AVAILABLE,"[""electronic"", ""pop""]",[],rnb_soul,pop,contemporary_rnb,dance_pop,sung_led,sung_led,lead_vocal,lead_vocal,"[""sample_based"", ""electronic"", ""clean""]","[""electronic"", ""clean"", ""layered""]",mostly_consistent,contrasting_sections,"{""family"": ""clear"", ""style"": ""tentative""}","{""family"": ""clear"", ""style"": ""clear""}",no information
