review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_036,2p7g1S9zMDO7L0zjNihm1t,Silver Ribbons in Lavender Hair,City Girl,Siren of the Formless,230.687,2020,Silver Ribbons in Lavender Hair City Girl,1,tKMDwlsFQ9Y,https://www.youtube.com/watch?v=tKMDwlsFQ9Y,Silver Ribbons in Lavender Hair,City Girl,City Girl,231.0,57092,Provided to YouTube by DistroKid Silver Ribbons in Lavender Hair · City Girl Siren of the Formless ℗ City Girl Records Released ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_036,2p7g1S9zMDO7L0zjNihm1t,Silver Ribbons in Lavender Hair,City Girl,Siren of the Formless,230.687,2020,Silver Ribbons in Lavender Hair City Girl,2,DApm8ycAUK0,https://www.youtube.com/watch?v=DApm8ycAUK0,City Girl - Silver Ribbons In Lavender Hair {Slowed} {One Hour},Livi,Livi,3601.0,38,"Welcome! Thank you for viewing and listening to my video! Music isn't by me, I only slowed it down. Enjoy the music and relax ^v^ ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_036,2p7g1S9zMDO7L0zjNihm1t,Silver Ribbons in Lavender Hair,City Girl,Siren of the Formless,230.687,2020,Silver Ribbons in Lavender Hair City Girl,3,dBzCK8pu0EA,https://www.youtube.com/watch?v=dBzCK8pu0EA,lofi for a cute date with the plain doll | city girl,City Girl,City Girl,2755.0,21550,... celestial angel 28:31 - gossamer dress (feat. ibrahim) 32:04 - palette 35:29 - silver ribbons in lavender hair 39:19 - into my arms ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_037,53lpR0g5IQFNjrPZs2pFE3,Dear Moon,moon tang,Dear Moon,195.774,2020,Dear Moon moon tang,1,ATRADyvW8To,https://www.youtube.com/watch?v=ATRADyvW8To,Dear Moon ☽  moon tang,moon tang,moon tang,196.0,111753,lyrics & melody by moon tang arranged by daniel toh & enoch cheng mixing by enoch cheng Roaming around in this lonely and ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_037,53lpR0g5IQFNjrPZs2pFE3,Dear Moon,moon tang,Dear Moon,195.774,2020,Dear Moon moon tang,2,klPyT5MAsxI,https://www.youtube.com/watch?v=klPyT5MAsxI,Dear Moon ☽ actually sitting on the rooftop and sing to the moon ver,moon tang,moon tang,204.0,193278,handwritten lyrics by meeee hope you enjoy thisss bye bye 2020 hello 2021:) follow our insta! song written by moon tang ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_037,53lpR0g5IQFNjrPZs2pFE3,Dear Moon,moon tang,Dear Moon,195.774,2020,Dear Moon moon tang,3,rSSVdOOo1sE,https://www.youtube.com/watch?v=rSSVdOOo1sE,Dear Moon - moon tang,Angel Cosmos,Angel Cosmos,196.0,173,,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_038,6KhT7CK6FL0BnI3nVPqv4F,Over 85,Hojean,Over 85,204.014,2020,Over 85 Hojean,1,Yga5pgWubXs,https://www.youtube.com/watch?v=Yga5pgWubXs,Hojean - Over 85,Hojean Francis,Hojean Francis,206.0,899353,"Listen to ""Over 85"" on all music streaming platforms!!! hey also i love u guys hehehe omg hehe For spotify and apple music: ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_038,6KhT7CK6FL0BnI3nVPqv4F,Over 85,Hojean,Over 85,204.014,2020,Over 85 Hojean,2,yBMsJVOgsWY,https://www.youtube.com/watch?v=yBMsJVOgsWY,over 85 - hojean (lyrics),1-800-LOVE-U,1-800-LOVE-U,204.0,140409,listen to 'over 85' on spotify ↪ http://lnk.to/1800LOVEU artist links ↓ ☁️✨ 「 hojean 」 ✧ socials @yihojean lyrics Worked ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_038,6KhT7CK6FL0BnI3nVPqv4F,Over 85,Hojean,Over 85,204.014,2020,Over 85 Hojean,3,_0I5sxl-lBw,https://www.youtube.com/watch?v=_0I5sxl-lBw,Hojean - Over 85 | Audiotree Live,Audiotree,Audiotree,213.0,6387,"Download & stream Hojean on Audiotree Live → https://lnk.to/AT-Hojean Hojean is a self-taught musician, artist and creator from ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_039,37YoRLUu1qId0ewavgvnkG,Blue Flame,LE SSERAFIM,FEARLESS,201.894,2022,Blue Flame LE SSERAFIM,1,Hqvdr91LoSI,https://www.youtube.com/watch?v=Hqvdr91LoSI,LE SSERAFIM 르세라핌 Blue Flame @ LE SSERAFIM DEBUT SHOWCASE FEARLESS,LE SSERAFIM,LE SSERAFIM,207.0,18105211,LE_SSERAFIM #DEBUT_SHOWCASE #FEARLESS #르세라핌 #데뷔쇼케이스 #LE_SSERAFIM #르세라핌 공식 채널 ...,ACCEPTABLE,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_039,37YoRLUu1qId0ewavgvnkG,Blue Flame,LE SSERAFIM,FEARLESS,201.894,2022,Blue Flame LE SSERAFIM,2,T_Lv8G9erR8,https://www.youtube.com/watch?v=T_Lv8G9erR8,LE SSERAFIM (르세라핌) – Blue Flame Lyrics (Color Coded Han/Rom/Eng),lovelyeonwoo,lovelyeonwoo,202.0,2832301,"Artist: LE SSERAFIM (르세라핌) Song: Blue Flame Album: 'FEARLESS' Debut EP Members: Sakura, Chaewon, Yunjin, Kazuha, ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_039,37YoRLUu1qId0ewavgvnkG,Blue Flame,LE SSERAFIM,FEARLESS,201.894,2022,Blue Flame LE SSERAFIM,3,DLgFmvSrwMk,https://www.youtube.com/watch?v=DLgFmvSrwMk,LE SSERAFIM - ‘Blue Flame’ Dance Practice Mirrored,BLACK CAT,BLACK CAT,202.0,2507683,LE SSERAFIM 'Blue Flame' Dance Practice Mirrored #LE_SSERAFIM #Blue_Flame #르세라핌 LE SSERAFIM Blue Flame Dance ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_040,1rWLHiocvgyR0SSjuI07du,Someone You Used To Know,KYUL,Someone You Used To Know,187.301,2020,Someone You Used To Know KYUL,1,ali6HQtxIbg,https://www.youtube.com/watch?v=ali6HQtxIbg,결(KYUL) - 가끔 연락하던 애 Someone You Used to Know (with Lyric),결 KYUL,결 KYUL,188.0,7346288,Follow KYUL https://www.instagram.com/kyulisme/ https://soundcloud.com/kyulkyul 걘 가끔 언제 만나자면 나오곤 하던 애였는데 참 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_040,1rWLHiocvgyR0SSjuI07du,Someone You Used To Know,KYUL,Someone You Used To Know,187.301,2020,Someone You Used To Know KYUL,2,YHHRmaBgOyk,https://www.youtube.com/watch?v=YHHRmaBgOyk,결(KYUL)-가끔 연락하던 애(Someone You Used to Know)たまに連絡していた子-キョル[日本語字幕],Soyul,Soyul,187.0,5257,,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_040,1rWLHiocvgyR0SSjuI07du,Someone You Used To Know,KYUL,Someone You Used To Know,187.301,2020,Someone You Used To Know KYUL,3,490reAX56Aw,https://www.youtube.com/watch?v=490reAX56Aw,KYUL (결) - Someone You Used to Know | K-Pop Live Session | Radio’n Us,"Arirang Radio | K-Pop, K-Culture & News from Korea","Arirang Radio | K-Pop, K-Culture & News from Korea",150.0,671,KYUL (결) paid a visit to Arirang Radio! Check out the live performances of his amazing song 'Someone You Used to Know' only ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_041,7AwQsmaHkfgnSf1i0yuU58,Repose - lofi edit,TSII,NieR Edits (lofi edit),159.041,2021,Repose - lofi edit TSII,1,K_AICY5BXBU,https://www.youtube.com/watch?v=K_AICY5BXBU,NieR - Repose(Lo Fi edit),TSII,TSII,160.0,2859,Some quarantine music SoundCloud: https://soundcloud.com/tsii/nier-reposelo-fi-edit.,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_041,7AwQsmaHkfgnSf1i0yuU58,Repose - lofi edit,TSII,NieR Edits (lofi edit),159.041,2021,Repose - lofi edit TSII,2,ZKd6VkMRf90,https://www.youtube.com/watch?v=ZKd6VkMRf90,Kingdom Hearts-Sacred Moon(Lo-Fi Edit),TSII,TSII,153.0,11859,Thought I'd try a Kingdom Hearts track this time. Hope you enjoy. Listen on Soundcloud: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_041,7AwQsmaHkfgnSf1i0yuU58,Repose - lofi edit,TSII,NieR Edits (lofi edit),159.041,2021,Repose - lofi edit TSII,3,Q741RBKGFzA,https://www.youtube.com/watch?v=Q741RBKGFzA,【For work and relaxation】Lofi hip hop - NieR:Automata - #lofi #animelofi #games #work #NieR:Automata,Soumatou,Soumatou,3712.0,53,"For those working, wanting to relax, or who love NieR:Automata, please give it a listen.

#lofi 
#lofihiphop 
#lofihiphopchill ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_042,4wl8GmLX9DMyvmkPXCRfHH,100%,chicken97,Belief,256.546,2021,100% chicken97,1,63eu-jWZV7k,https://www.youtube.com/watch?v=63eu-jWZV7k,msftz(미스피츠) '100%' Official Lyric Video,chicken97,chicken97,257.0,11059,"msftz(미스피츠) '100%' Official Lyric Video You can find msftz 1st EP [Belief] on Apple Music, Spotify, AMAZON and other ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_042,4wl8GmLX9DMyvmkPXCRfHH,100%,chicken97,Belief,256.546,2021,100% chicken97,2,wmVy00_Rtws,https://www.youtube.com/watch?v=wmVy00_Rtws,Heart,chicken97,chicken97,197.0,458709,"Provided to YouTube by SME Korea Inc. Heart · chicken97 Belief ℗ 2021 SME Korea Inc. Released on: 2021-11-03 Lyricist, ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_042,4wl8GmLX9DMyvmkPXCRfHH,100%,chicken97,Belief,256.546,2021,100% chicken97,3,1KOnxMt-sGg,https://www.youtube.com/watch?v=1KOnxMt-sGg,msftz(미스피츠) 'Heart' Official MV Teaser,chicken97,chicken97,30.0,55147,msftz(미스피츠) 'Heart' Official Music Video Teaser #msftz #미스피츠 #Belief #Heart #Sonymusickorea #소니뮤직코리아 #202111 ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_043,6D7ub5xZYc7oLq6JDFIm8c,Anybody,shae | WIMY,Anybody,197.595,2023,Anybody shae,1,no6O9AnC1_g,https://www.youtube.com/watch?v=no6O9AnC1_g,"shae, WIMY - Anybody (official music video)",BAD KIDS,BAD KIDS,261.0,15579891,Anybody streaming on all platforms!!! https://open.spotify.com/track/6D7ub5xZYc7oLq6JDFIm8c?si=91db5caae6c9436e ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_043,6D7ub5xZYc7oLq6JDFIm8c,Anybody,shae | WIMY,Anybody,197.595,2023,Anybody shae,2,MunZpl35-p4,https://www.youtube.com/watch?v=MunZpl35-p4,"shae, WIMY - Anybody (official lyric video)",BAD KIDS,BAD KIDS,198.0,224776,stream on spotify!!! https://open.spotify.com/track/6D7ub5xZYc7oLq6JDFIm8c?si=99287d1a59dd4ac6 Producer: Reny Lee Music ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_043,6D7ub5xZYc7oLq6JDFIm8c,Anybody,shae | WIMY,Anybody,197.595,2023,Anybody shae,3,TLo4PHywc_k,https://www.youtube.com/watch?v=TLo4PHywc_k,Anybody,shae - Topic,shae - Topic,198.0,7629087,Provided to YouTube by BAD KIDS Anybody · shae · WIMY Anybody ℗ 2023 BAD KIDS Released on: 2023-08-18 Main Artist: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_044,7uGZIgNGAM4y7cyLj9SPlw,Love In My Heart,BABYMONSTER,DRIP,192.186,2024,Love In My Heart BABYMONSTER,1,1kXLsrun51s,https://www.youtube.com/watch?v=1kXLsrun51s,BABYMONSTER - 'Love In My Heart' M/V,BABYMONSTER,BABYMONSTER,232.0,87386440,Love In My Heart 어떤 말도 들리질 않아 내 심장 소리뿐 서둘러 날 고쳐보지만 I can't live without you 내 맘은 불길처럼 걷잡을 수가 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_044,7uGZIgNGAM4y7cyLj9SPlw,Love In My Heart,BABYMONSTER,DRIP,192.186,2024,Love In My Heart BABYMONSTER,2,Kh3C_rEsVRQ,https://www.youtube.com/watch?v=Kh3C_rEsVRQ,BABYMONSTER (베이비몬스터) 'Love In My Heart' (Color Coded Lyrics),Jaeguchi,Jaeguchi,190.0,2214809,"All Rights Administered by YG Entertainment. Special thanks to ZEPETO Face Creator: ⚰️ @not.ur_type (Ruka, Pharita) Fairy ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_044,7uGZIgNGAM4y7cyLj9SPlw,Love In My Heart,BABYMONSTER,DRIP,192.186,2024,Love In My Heart BABYMONSTER,3,XtaFQ31C7OU,https://www.youtube.com/watch?v=XtaFQ31C7OU,BABYMONSTER - 'Love In My Heart' HELLO MONSTER WORLD TOUR KANAGAWA,Yakisoba Studio,Yakisoba Studio,228.0,353389,"""Track"" 01 DRIP A high-energy track showcasing BABYMONSTER's confident attitude and style. 02 BATTER UP Debut single ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_045,1XQyhh06QLaEDCyPUax2sz,54321 (Feat. HAEWON of NMIXX),pH-1 | HAEWON,WHAT HAVE WE DONE,185.0,2025,54321 (Feat. HAEWON of NMIXX) pH-1,1,JIWiTWJm_ps,https://www.youtube.com/watch?v=JIWiTWJm_ps,pH-1 - 54321 (Feat. Haewon (해원) of NMIXX) (Color Coded Lyrics),Minseok,Minseok,185.0,639006,Thanks For Watching!! (Don't forget to watch it in HD) ...,ACCEPTABLE,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_045,1XQyhh06QLaEDCyPUax2sz,54321 (Feat. HAEWON of NMIXX),pH-1 | HAEWON,WHAT HAVE WE DONE,185.0,2025,54321 (Feat. HAEWON of NMIXX) pH-1,2,iEOLDIt0bzo,https://www.youtube.com/watch?v=iEOLDIt0bzo,pH-1 (피에이치원) ‘54321(Feat.해원 of NMIXX)’ | Performance | Off The Stage | 4K,CHK CHK (촉촉),CHK CHK (촉촉),219.0,583561,"Suzy’s Diary✍️

Today, pH-1 looked super deep in thought,
 so I was like, “What’s going on…?” 😳
 But then, as soon as the ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_045,1XQyhh06QLaEDCyPUax2sz,54321 (Feat. HAEWON of NMIXX),pH-1 | HAEWON,WHAT HAVE WE DONE,185.0,2025,54321 (Feat. HAEWON of NMIXX) pH-1,3,4APeBMJWD84,https://www.youtube.com/watch?v=4APeBMJWD84,pH-1 '54321 (Feat. 해원 of NMIXX)' LIVE CLIP | 2026 pH-1 Concert HOUSE PARTY,H1GHR MUSIC,H1GHR MUSIC,208.0,16523,pH-1 '54321 (Feat. 해원 of NMIXX)' LIVE CLIP | 2026 pH-1 Concert HOUSE PARTY More Information Here: @pH-1 Instagram: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_046,3QD0Y1tTngihByjdWC99lG,Killing Me,CHUNG HA,Killing Me,164.053,2021,Killing Me CHUNG HA,1,RHw1a0WESuA,https://www.youtube.com/watch?v=RHw1a0WESuA,CHUNG HA 청하 'Killing Me' Official Music Video,CHUNG HA_Official,CHUNG HA_Official,188.0,14245417,"CHUNG HA 청하 'Killing Me' MV CHUNG HA The Special Single 'Killing Me' CHUNG HA's first ever Special Single ""Killing Me"" is ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_046,3QD0Y1tTngihByjdWC99lG,Killing Me,CHUNG HA,Killing Me,164.053,2021,Killing Me CHUNG HA,2,ZnF_usl7wgg,https://www.youtube.com/watch?v=ZnF_usl7wgg,[Performance] CHUNG HA 청하 'Killing Me' Performance Video,CHUNG HA_Official,CHUNG HA_Official,167.0,2115675,[Performance] CHUNG HA 'Killing Me' Performance Video [퍼포먼스] 청하 '킬링 미' 퍼포먼스 비디오 CHUNG HA THE SPECIAL ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_046,3QD0Y1tTngihByjdWC99lG,Killing Me,CHUNG HA,Killing Me,164.053,2021,Killing Me CHUNG HA,3,f88WxriTKW0,https://www.youtube.com/watch?v=f88WxriTKW0,CHUNG HA Killing Me Lyrics (청하 Killing Me 가사) [Color Coded Lyrics/Han/Rom/Eng],Lemoring,Lemoring,172.0,1212868,BY-LEMORING All Rights Administered By MNH Entertainment ☆Thank you for watching!☆ ♥ Sorry for any mistakes ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_047,60jFaQV7Z4boGC4ob5B5c6,TT,TWICE,Twicecoaster: Lane 1,212.986,2016,TT TWICE,1,ePpPVE-GGJw,https://www.youtube.com/watch?v=ePpPVE-GGJw,"TWICE ""TT"" M/V",JYP Entertainment,JYP Entertainment,254.0,719035367,"TWICE(트와이스) ""TT(티티)"" M/V The 5th Mini Album ""What is Love?"" Spotify https://goo.gl/jVLYYY iTunes & Apple Music ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_047,60jFaQV7Z4boGC4ob5B5c6,TT,TWICE,Twicecoaster: Lane 1,212.986,2016,TT TWICE,2,9uypQGzzhns,https://www.youtube.com/watch?v=9uypQGzzhns,"TWICE(트와이스) ""TT"" Dance Practice Video",TWICE,TWICE,218.0,79634664,"TWICE(트와이스) ""TT"" Dance Practice Video TWICE 3rd Mini Album ""TWICEcoaster : LANE 1"" iTunes & Apple Music ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_047,60jFaQV7Z4boGC4ob5B5c6,TT,TWICE,Twicecoaster: Lane 1,212.986,2016,TT TWICE,3,e8LB3hYOa3c,https://www.youtube.com/watch?v=e8LB3hYOa3c,TWICE (트와이스) 'TT' Official MV,Music Nation Entertainment,Music Nation Entertainment,254.0,4121,"TWICE (트와이스) 'TT (티티)' Official MV The 3rd Mini Album ""TWICEcoaster : LANE 1"" Spotify https://goo.gl/vcxjwd iTunes & Apple ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_048,7A0T4eb6jPhhQp3KQis6ww,Love Is More Depressing Than Depression,prxz | Shiloh Dynasty,Love Wounds,133.276,2017,Love Is More Depressing Than Depression prxz,1,PGCOyCt4yuc,https://www.youtube.com/watch?v=PGCOyCt4yuc,Love Is More Depressing Than Depression,prxz,prxz,134.0,369703,Provided to YouTube by Create Music Group Love Is More Depressing Than Depression · prxz · Shiloh Dynasty Love Wounds ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_048,7A0T4eb6jPhhQp3KQis6ww,Love Is More Depressing Than Depression,prxz | Shiloh Dynasty,Love Wounds,133.276,2017,Love Is More Depressing Than Depression prxz,2,znsB5X6wIpw,https://www.youtube.com/watch?v=znsB5X6wIpw,prxz - love is more depressing than depression,WAVY,WAVY,134.0,1981340,"If you enjoyed ""prxz - love is more depressing than depression"" leave a like and subscribe for more Wave music! Merch out now!",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_048,7A0T4eb6jPhhQp3KQis6ww,Love Is More Depressing Than Depression,prxz | Shiloh Dynasty,Love Wounds,133.276,2017,Love Is More Depressing Than Depression prxz,3,l89uXQN6ylw,https://www.youtube.com/watch?v=l89uXQN6ylw,prxz x Shiloh Dynasty - Love Is More Depressing Than Depression,yodeal666,yodeal666,169.0,28227,The respective owners hold all the rights regarding this track. Long Live X.,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_049,2BhHpVlqUoUOmo0Ph0G18X,Swan,OH MY GIRL,Dear OHMYGIRL,155.333,2021,Swan OH MY GIRL,1,VtYNS30fJv0,https://www.youtube.com/watch?v=VtYNS30fJv0,Swan (Swan),OH MY GIRL,OH MY GIRL,156.0,390519,Provided to YouTube by Kakao Entertainment Swan (Swan) · OH MY GIRL Dear OHMYGIRL ℗ 2024 WM ENTERTAINMENT INC.,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_049,2BhHpVlqUoUOmo0Ph0G18X,Swan,OH MY GIRL,Dear OHMYGIRL,155.333,2021,Swan OH MY GIRL,2,vcu4LnZVrHw,https://www.youtube.com/watch?v=vcu4LnZVrHw,OH MY GIRL (오마이걸) – Swan Lyrics (Color Coded Han/Rom/Eng),lovelyeonwoo,lovelyeonwoo,156.0,22384,"Artist: OH MY GIRL (오마이걸) Song: Swan Album: 'Dear OHMYGIRL' Mini Album Members: Hyojung, Mimi, YooA, Seunghee, ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_049,2BhHpVlqUoUOmo0Ph0G18X,Swan,OH MY GIRL,Dear OHMYGIRL,155.333,2021,Swan OH MY GIRL,3,nGQzZTxslaI,https://www.youtube.com/watch?v=nGQzZTxslaI,[오마이걸] 쇼케이스 Swan (스완) (미미 ㅠ),[힐링],[힐링],162.0,98149,오마이걸#OHMYGIRL#Swan#스완.,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_050,36UcoqH2P24RtSGbLKLK3w,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet),Zion.T | SEULGI,ZZZ,202.342,2018,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet) Zion.T,1,nqMYG2Riq54,https://www.youtube.com/watch?v=nqMYG2Riq54,Zion.T - '멋지게 인사하는 법(Hello Tutorial) (feat. 슬기 of Red Velvet)' M/V,THEBLACKLABEL,THEBLACKLABEL,202.0,9523014,Directed by Oui Kim (GDW) Story Written by Zion.T #ZIONT #자이언티 #ZZZ #멋지게인사하는법 #HelloTutorial #MV #슬기 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_050,36UcoqH2P24RtSGbLKLK3w,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet),Zion.T | SEULGI,ZZZ,202.342,2018,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet) Zion.T,2,GCfcl1z9pJI,https://www.youtube.com/watch?v=GCfcl1z9pJI,Zion.T – 멋지게 인사하는 법 (feat. 슬기 of Red Velvet)[니어바이 LIVE],df 디에프,df 디에프,208.0,11117435,"보다 가까이 듣고 보는 니어바이 라이브! #자이언티, (곰)#슬기 귀욤뽀작한 ""안녕~안녕~"" 너무 귀엽당... :) #자이언티 #ZionT #슬기 ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_050,36UcoqH2P24RtSGbLKLK3w,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet),Zion.T | SEULGI,ZZZ,202.342,2018,멋지게 인사하는 법 (Hello Tutorial) (Feat. 슬기 (SEULGI) of Red Velvet) Zion.T,3,ASWkAKVpfok,https://www.youtube.com/watch?v=ASWkAKVpfok,Zion.T (feat. SEULGI of Red Velvet) - 멋지게 인사하는 법 (HELLO TUTORIAL) (Lyrics Eng/Rom/Han/가사),Jaeguchi,Jaeguchi,203.0,819595,All Rights Administered by YG Entertainment • Artist: 자이언티 (Zion.T) • Song: 멋지게 인사하는 법 (feat. 슬기 of 레드벨벳) • Album: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_051,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014 Forest Hills Drive,292.799,2014,No Role Modelz J. Cole,1,0EnRK5YvBwU,https://www.youtube.com/watch?v=0EnRK5YvBwU,No Role Modelz,J. Cole,J. Cole,293.0,51413184,Provided to YouTube by Universal Music Group No Role Modelz · J. Cole 2014 Forest Hills Drive ℗ 2014 Cole World/Interscope ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_051,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014 Forest Hills Drive,292.799,2014,No Role Modelz J. Cole,2,8HBcV0MtAQg,https://www.youtube.com/watch?v=8HBcV0MtAQg,No Role Modelz,J. Cole,J. Cole,293.0,403472340,Provided to YouTube by Universal Music Group No Role Modelz · J. Cole 2014 Forest Hills Drive ℗ 2014 Cole World/Interscope ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_051,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014 Forest Hills Drive,292.799,2014,No Role Modelz J. Cole,3,nSERqaFagJc,https://www.youtube.com/watch?v=nSERqaFagJc,J. Cole  - No Role Modelz (Music Video),G-Uniq Media,G-Uniq Media,297.0,601953,"J. Cole - No Role Modelz (Music Video) Please like, subscribe and share! Thanks for watching! #JCole #NoRoleModelz Video ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_052,7LNm1oWd6PniO9wRYpNY5o,j's lullaby (darlin' i'd wait for you),Delaney Bailey,j's lullaby (darlin' i'd wait for you),290.132,2022,j's lullaby (darlin' i'd wait for you) Delaney Bailey,1,2DlMqF1OWJo,https://www.youtube.com/watch?v=2DlMqF1OWJo,j's lullaby (darlin' i'd wait for you),Delaney Bailey,Delaney Bailey,290.0,2271033,Provided to YouTube by The Orchard Enterprises j's lullaby (darlin' i'd wait for you) · Delaney Bailey j's lullaby (darlin' i'd wait for ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_052,7LNm1oWd6PniO9wRYpNY5o,j's lullaby (darlin' i'd wait for you),Delaney Bailey,j's lullaby (darlin' i'd wait for you),290.132,2022,j's lullaby (darlin' i'd wait for you) Delaney Bailey,2,vTLdOmr6lJw,https://www.youtube.com/watch?v=vTLdOmr6lJw,Delaney Bailey - j's lullaby (darlin' i'd wait for you) (Lyrics),SauceOnly,SauceOnly,291.0,484840,stream: https://open.spotify.com/track/7LNm1oWd6PniO9wRYpNY5o?si=eb733068e17f4a56 Delaney Bailey - j's lullaby ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_052,7LNm1oWd6PniO9wRYpNY5o,j's lullaby (darlin' i'd wait for you),Delaney Bailey,j's lullaby (darlin' i'd wait for you),290.132,2022,j's lullaby (darlin' i'd wait for you) Delaney Bailey,3,7-TkrKwAdUQ,https://www.youtube.com/watch?v=7-TkrKwAdUQ,Delaney Bailey - j's lullaby (darlin' i'd wait for you) [1H]+[rain],Chillemon,Chillemon,3777.0,8220,Delaney Bailey - j's lullaby (darlin' i'd wait for you) for 1 hour +[rain] . . . . . #1hour #calmmusic #rain #lullaby #delaneybailey ...,,,
