review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,discovery_mode,query_variant_index,query_artist,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_032,3u5jgQDJvPoMPpRrbjEqPz,L2M,City Girl | Kelsey Kuan,C-GIRL,185.494,2021,PRIMARY_MULTI_ARTIST,0,,L2M City Girl Kelsey Kuan,3,9szFsUyVEfg,https://www.youtube.com/watch?v=9szFsUyVEfg,City Girl - L2M x Kelsey Kuan,NEVERMORE... ID,NEVERMORE... ID,186.0,1597,City Girl - L2M x Kelsey Kuan Enjoy...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_033,1tyxZ2buhi3Zn32j5LEpb5,Fall for You,Sarah Kang | Jesse Barrera,Fall for You,175.942,2021,PRIMARY_MULTI_ARTIST,0,,Fall for You Sarah Kang Jesse Barrera,1,Ntcdhu0kzvE,https://www.youtube.com/watch?v=Ntcdhu0kzvE,"""Fall for You"" - Sarah Kang & Jesse Barrera (Official Audio)",Jesse Barrera,Jesse Barrera,176.0,402302,STREAM NOW --- https://open.spotify.com/track/1tyxZ2buhi3Zn32j5LEpb5?si=3de5a51223a2419d ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_033,1tyxZ2buhi3Zn32j5LEpb5,Fall for You,Sarah Kang | Jesse Barrera,Fall for You,175.942,2021,PRIMARY_MULTI_ARTIST,0,,Fall for You Sarah Kang Jesse Barrera,2,PS3-VjQMfys,https://www.youtube.com/watch?v=PS3-VjQMfys,Fall for You (official lyric video) by Sarah Kang and Jesse Barrera,Sarah Kang Music,Sarah Kang Music,176.0,788707,Falling in love is easy. But staying in love requires a type of falling for the other person that involves dying to a piece of yourself to ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_033,1tyxZ2buhi3Zn32j5LEpb5,Fall for You,Sarah Kang | Jesse Barrera,Fall for You,175.942,2021,PRIMARY_MULTI_ARTIST,0,,Fall for You Sarah Kang Jesse Barrera,3,D5UKqcBzz44,https://www.youtube.com/watch?v=D5UKqcBzz44,"貴方に恋している🍂  Fall for You-Sarah Kang, Jesse Barrera",ccc,ccc,178.0,8023,"Official Audio: https://youtu.be/Ntcdhu0kzvE?si=nGwJ3W0G_7GaxSET Fall for You-Sarah Kang, Jesse Barrera 誰かに恋して ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_034,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd | Daft Punk,Starboy,230.453,2016,PRIMARY_MULTI_ARTIST,0,,Starboy The Weeknd Daft Punk,1,34Na4j8AVgA,https://www.youtube.com/watch?v=34Na4j8AVgA,The Weeknd - Starboy ft. Daft Punk (Official Video) ft. Daft Punk,The Weeknd,The Weeknd,274.0,2792799110,Starboy ft. Daft Punk (Official Video) Taken from the new album Starboy http://theweeknd.co/StarboyYD Connect with The ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_034,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd | Daft Punk,Starboy,230.453,2016,PRIMARY_MULTI_ARTIST,0,,Starboy The Weeknd Daft Punk,2,Rif-RTvmmss,https://www.youtube.com/watch?v=Rif-RTvmmss,The Weeknd - Starboy (Audio) ft. Daft Punk,The Weeknd,The Weeknd,231.0,92152931,"Music video by The Weeknd performing Starboy (Audio).© 2023 The Weeknd XO, Inc., Manufactured and Marketed by Republic ...",IDEAL,Official audio for the exact song and credited artists with matching duration.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_034,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd | Daft Punk,Starboy,230.453,2016,PRIMARY_MULTI_ARTIST,0,,Starboy The Weeknd Daft Punk,3,xizN47Box_Y,https://www.youtube.com/watch?v=xizN47Box_Y,The Weeknd - Starboy (Lyrics) ft. Daft Punk,7clouds,7clouds,228.0,89193422,Follow our Spotify playlists: http://bit.ly/7cloudsSpotify The Weeknd - Starboy (Lyrics) ft. Daft Punk ⏬ Download / Stream: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_035,2AqZLF7yk7Jf17Be1i6jcO,east side,Lyn Lapid,east side,165.578,2023,PRIMARY_MULTI_ARTIST,0,,east side Lyn Lapid,1,s4MVU5DRHfI,https://www.youtube.com/watch?v=s4MVU5DRHfI,"Lyn Lapid  - ""east side"" (Official Video)",lyn lapid,lyn lapid,166.0,220969,"Watch the official video for ""east side"" by Lyn Lapid. Listen & Download “east side” now: https://lynlapid.lnk.to/eastside Follow Lyn: ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_035,2AqZLF7yk7Jf17Be1i6jcO,east side,Lyn Lapid,east side,165.578,2023,PRIMARY_MULTI_ARTIST,0,,east side Lyn Lapid,2,buyi0vPMsAM,https://www.youtube.com/watch?v=buyi0vPMsAM,"Lyn Lapid - ""east side"" (Lyric Video)",lyn lapid,lyn lapid,166.0,288767,"Watch the lyric video for ""east side"" by Lyn Lapid. Listen & Download “east side” now: https://lynlapid.lnk.to/eastside Follow Lyn: ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_035,2AqZLF7yk7Jf17Be1i6jcO,east side,Lyn Lapid,east side,165.578,2023,PRIMARY_MULTI_ARTIST,0,,east side Lyn Lapid,3,5wnHNuBkBrY,https://www.youtube.com/watch?v=5wnHNuBkBrY,"Lyn Lapid-East Side @ Colours, Hoxton, 8th May 2025",JUMPIN SOUNDS,JUMPIN SOUNDS,161.0,270,,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_036,2iJMkKx66ILslgFueNnmqS,Without,Nuxe,Nuxe,146.653,2018,PRIMARY_MULTI_ARTIST,0,,Without Nuxe,1,ZPK5ffvBygg,https://www.youtube.com/watch?v=ZPK5ffvBygg,Nuxe - Without,nvnyx,nvnyx,145.0,1851,'Without' Support the artist: https://soundcloud.com/nuxemusic https://twitter.com/NuxeDubstep ...,ACCEPTABLE,Correct song and credited artist(s); alternate presentation or third-party upload remains usable.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_036,2iJMkKx66ILslgFueNnmqS,Without,Nuxe,Nuxe,146.653,2018,PRIMARY_MULTI_ARTIST,0,,Without Nuxe,2,yj1VUSD7Uq0,https://www.youtube.com/watch?v=yj1VUSD7Uq0,Nuxe - Without  ~  Lofi HipHop,Dreamnight Rhythm,Dreamnight Rhythm,144.0,82,Nuxe - Without ~ Lofi HipHop Subscribe for more content ------------------------------------------------------------- Chill lofi- lofi hip hop to ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_036,2iJMkKx66ILslgFueNnmqS,Without,Nuxe,Nuxe,146.653,2018,PRIMARY_MULTI_ARTIST,0,,Without Nuxe,3,v-aHP_tZiDU,https://www.youtube.com/watch?v=v-aHP_tZiDU,ＷＩＴＨＯＵＴ,the bootleg boy,the bootleg boy,159.0,116909,'Without' by Nuxe Lofi/Chill Beats   Nuxe https://soundcloud.com/nuxemusic https://twitter.com/NuxeDubstep ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_037,1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,Any song,227.226,2020,PRIMARY_MULTI_ARTIST,0,,Any song ZICO,1,UuV2BmJ1p_I,https://www.youtube.com/watch?v=UuV2BmJ1p_I,[MV] ZICO(지코) _ Any song(아무노래),1theK (원더케이),1theK (원더케이),248.0,148760454,"[MV] ZICO(지코) _ Any song(아무노래) K-POP Wonderland, 1theK K-POP의 모든 즐거움을 1theK(원더케이)에서 만나보세요!",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_037,1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,Any song,227.226,2020,PRIMARY_MULTI_ARTIST,0,,Any song ZICO,2,M0L066lsPgA,https://www.youtube.com/watch?v=M0L066lsPgA,ZICO (지코) - Any song (아무노래) (Color Coded Lyrics/Eng/Rom/Han/가사),Hangeci,Hangeci,247.0,2118533,All Rights Administered by KOZ Entertainment • Artist: ZICO (지코) • Song ♫: Any song (아무노래) • Album: 'Any Song' Digital ...,ACCEPTABLE,Correct ZICO song in a lyric-video presentation.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_037,1iIhGHzzrzqQfuNkFI2qAn,Any song,ZICO,Any song,227.226,2020,PRIMARY_MULTI_ARTIST,0,,Any song ZICO,3,xq15gV2OZzs,https://www.youtube.com/watch?v=xq15gV2OZzs,지코 (ZICO) - 아무노래 (Official Audio),KOZ Entertainment,KOZ Entertainment,228.0,3488937,지코 (ZICO) - 아무노래 (Official Audio) #ZICO #지코 #아무노래 #Anysong Connect with KOZ Entertainment : http://kozofficial.com/ ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_038,6SYVnDzwzMmTGqW13DSiZA,COOL (Your rainbow),NMIXX,ENTWURF,170.4,2022,PRIMARY_MULTI_ARTIST,0,,COOL (Your rainbow) NMIXX,1,4wKU9oIXnTI,https://www.youtube.com/watch?v=4wKU9oIXnTI,NMIXX - COOL (Your rainbow) | SPECIAL VIDEO,NMIXX,NMIXX,182.0,8300995,NMIXX - COOL (Your rainbow) | SPECIAL VIDEO NMIXX 'ENTWURF' Stream Now ▷ https://orcd.co/entwurf NMIXX Official ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_038,6SYVnDzwzMmTGqW13DSiZA,COOL (Your rainbow),NMIXX,ENTWURF,170.4,2022,PRIMARY_MULTI_ARTIST,0,,COOL (Your rainbow) NMIXX,2,t0p6iNiv_PM,https://www.youtube.com/watch?v=t0p6iNiv_PM,NMIXX COOL (Your rainbow) Lyrics  (엔믹스 COOL 가사) (Color Coded Lyrics),Jaeguchi,Jaeguchi,171.0,1174788,All Rights Administered by JYP Entertainment • Artist: NMIXX (엔믹스) • Song ♫: COOL (Your rainbow) • Album: ENTWURF ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_038,6SYVnDzwzMmTGqW13DSiZA,COOL (Your rainbow),NMIXX,ENTWURF,170.4,2022,PRIMARY_MULTI_ARTIST,0,,COOL (Your rainbow) NMIXX,3,4tPEc-IuvDY,https://www.youtube.com/watch?v=4tPEc-IuvDY,[4K] NMIXX - “COOL (Your rainbow)” Band LIVE Concert [it's Live] K-POP live music show,it's Live,it's Live,239.0,1945551,"[it’s Live] is a live show you've never seen.
You can enjoy high-resolution sound and beautiful scenes and perfect performance ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_039,77dcmf2tTedc3BuOPF13Ma,We don’t talk together,Heize | GIRIBOY,We don’t talk together,199.215,2019,PRIMARY_MULTI_ARTIST,0,,We don't talk together Heize GIRIBOY,1,ByHNlfmmT-w,https://www.youtube.com/watch?v=ByHNlfmmT-w,헤이즈 (Heize) - We don't talk together (Feat. 기리보이 (Giriboy)) (Prod. SUGA) MV,STONE MUSIC,STONE MUSIC,245.0,35821972,"Available on iTunes, Apple Music : https://apple.co/32bQdMB Listen on Spotify : https://spoti.fi/2Lsyg7e 헤이즈 (Heize) - We don't ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_039,77dcmf2tTedc3BuOPF13Ma,We don’t talk together,Heize | GIRIBOY,We don’t talk together,199.215,2019,PRIMARY_MULTI_ARTIST,0,,We don't talk together Heize GIRIBOY,2,5GRy6fuOuyU,https://www.youtube.com/watch?v=5GRy6fuOuyU,We don`t talk together(Feat. 기리보이)(Prod. SUGA) - 헤이즈(Heize) / 가사(Lyrics),JADEN_HOME,JADEN_HOME,202.0,202597,We don`t talk together(Feat. 기리보이)(Prod. SUGA) - 헤이즈(Heize) 앨범(Album) - We don`t talk together 함께 듣고 싶은 음악 ...,ACCEPTABLE,Correct Heize and GIRIBOY recording in a lyric-video presentation with matching duration.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_039,77dcmf2tTedc3BuOPF13Ma,We don’t talk together,Heize | GIRIBOY,We don’t talk together,199.215,2019,PRIMARY_MULTI_ARTIST,0,,We don't talk together Heize GIRIBOY,3,xStlRYcFXDg,https://www.youtube.com/watch?v=xStlRYcFXDg,Heize - We don't talk together (Prod. SUGA of BTS) (Feat. 기리보이) [Color Coded Lyrics/Han/Rom/Eng/가사],Lemoring,Lemoring,205.0,3835427,"Making Korean food that Heize also likes. Home Cooking! I love it. 초간단 한식요리, 배고프면 클릭!! CLICK!",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_040,2QeQa23m2z0thzGJFKLwmL,"I don't know why I feel ok right now, but it's nice",City Girl,"I don't know why I feel ok right now, but it's nice",178.75,2025,PRIMARY_MULTI_ARTIST,0,,"I don't know why I feel ok right now, but it's nice City Girl",1,p0nMDSyOJWI,https://www.youtube.com/watch?v=p0nMDSyOJWI,"City Girl ~ I don't know why I feel ok right now, but it's nice [Full album]",City Girl,City Girl,2152.0,210402,"Art by vickisigh (colored pencil, gouache, procreate) ▻ https://vickisigh.carrd.co/ Music composed and performed by City Girl ...",WRONG,Full-album upload is not the isolated 178.75-second Spotify track.,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_040,2QeQa23m2z0thzGJFKLwmL,"I don't know why I feel ok right now, but it's nice",City Girl,"I don't know why I feel ok right now, but it's nice",178.75,2025,PRIMARY_MULTI_ARTIST,0,,"I don't know why I feel ok right now, but it's nice City Girl",2,XI463hPOfvA,https://www.youtube.com/watch?v=XI463hPOfvA,"I don't know why I feel ok right now, but it's nice",City Girl,City Girl,179.0,15198,"Provided to YouTube by DistroKid I don't know why I feel ok right now, but it's nice · City Girl · Woodrow Yeakel · Woodrow Yeakel I ...",IDEAL,"Exact isolated Topic upload with matching title, artist, and duration.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_040,2QeQa23m2z0thzGJFKLwmL,"I don't know why I feel ok right now, but it's nice",City Girl,"I don't know why I feel ok right now, but it's nice",178.75,2025,PRIMARY_MULTI_ARTIST,0,,"I don't know why I feel ok right now, but it's nice City Girl",3,61HNs5Sh_gg,https://www.youtube.com/watch?v=61HNs5Sh_gg,city girl | chroma velocity [full album],City Girl,City Girl,2687.0,897116,stream on spotify ▻ https://spoti.fi/30yu9vW buy on bandcamp ▻ https://city-girl.bandcamp.com CD+Sticker+Digital Download: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_041,6ZJqCviTotiIujl1rfcL53,Passion,PinkPantheress,Passion,138.268,2021,PRIMARY_MULTI_ARTIST,0,,Passion PinkPantheress,1,0Szr5Dcwn4Y,https://www.youtube.com/watch?v=0Szr5Dcwn4Y,PinkPantheress - Passion (Official Audio),Pinkpantheress,Pinkpantheress,138.0,10789948,The official audio for Passion by Pink Pantheress. https://PinkPantheress.lnk.to/Passion Follow Pink Pantheress: SOUNDCLOUD ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_041,6ZJqCviTotiIujl1rfcL53,Passion,PinkPantheress,Passion,138.268,2021,PRIMARY_MULTI_ARTIST,0,,Passion PinkPantheress,2,u48i9ZzPvVs,https://www.youtube.com/watch?v=u48i9ZzPvVs,PinkPantheress - Passion (Lyrics) | the teachers always called it a shame,TikTokTunes,TikTokTunes,150.0,946636,Get PinkPantheress - Passion (Lyrics) | the teachers always called it a shame they say i don't have passion: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_041,6ZJqCviTotiIujl1rfcL53,Passion,PinkPantheress,Passion,138.268,2021,PRIMARY_MULTI_ARTIST,0,,Passion PinkPantheress,3,W8HqGhF24Mo,https://www.youtube.com/watch?v=W8HqGhF24Mo,PinkPantheress - Passion (CLEAN) | Lyrics,Kids Dance Party,Kids Dance Party,139.0,26644,Don't forget to check out this HUGE HIT  : https://youtu.be/GhWyi-Z2QEY subscribe and turn on notifications: ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_042,2IUfZdjZSADGvsfQfnauAR,안녕 Goodbye,DIA,Stardust,241.145,2017,PRIMARY_MULTI_ARTIST,0,,안녕 Goodbye DIA,1,WIxGfqsPQT0,https://www.youtube.com/watch?v=WIxGfqsPQT0,DIA - 안녕 (Official Audio),디아 DIA,디아 DIA,242.0,4466267,U.F.O (Official Audio) 디아(DIA) Album 'STARDUST' 2017.6.14 (KOR) Worldwide release scheduled on 30th JUNE.,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_042,2IUfZdjZSADGvsfQfnauAR,안녕 Goodbye,DIA,Stardust,241.145,2017,PRIMARY_MULTI_ARTIST,0,,안녕 Goodbye DIA,2,0S6ayd_xWxU,https://www.youtube.com/watch?v=0S6ayd_xWxU,DIA (디아) 'Good Bye (안넹)' Lyrics (Color Coded Lyrics),youngjaek!,youngjaek!,242.0,113951,Artist: DIA - Song: Good Bye - Album: STARDUST - Released: 2017.06.14. - Request Song ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_042,2IUfZdjZSADGvsfQfnauAR,안녕 Goodbye,DIA,Stardust,241.145,2017,PRIMARY_MULTI_ARTIST,0,,안녕 Goodbye DIA,3,eAEwofCQmw8,https://www.youtube.com/watch?v=eAEwofCQmw8,[Hangeul/Vietsub] Goodbye (안녕) - DIA (디아),MIN Subteam,MIN Subteam,243.0,3233453,Tình cờ nghe được bài này trên Douyin mê quá nên định làm từ tháng trước cơ nhưng mà tôi bị bận chạy deadlines với bị lười ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_043,1FbexAyGviVJNboj0JXOeR,Only you only you only you,City Girl,"I don't know why I feel ok right now, but it's nice",194.0,2025,PRIMARY_MULTI_ARTIST,0,,Only you only you only you City Girl,1,5O2abqe34oo,https://www.youtube.com/watch?v=5O2abqe34oo,Only you only you only you,City Girl,City Girl,194.0,16131,Provided to YouTube by DistroKid Only you only you only you · City Girl · Woodrow Yeakel · Tiffany Yang · Woodrow Yeakel I don't ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_043,1FbexAyGviVJNboj0JXOeR,Only you only you only you,City Girl,"I don't know why I feel ok right now, but it's nice",194.0,2025,PRIMARY_MULTI_ARTIST,0,,Only you only you only you City Girl,2,p0nMDSyOJWI,https://www.youtube.com/watch?v=p0nMDSyOJWI,"City Girl ~ I don't know why I feel ok right now, but it's nice [Full album]",City Girl,City Girl,2152.0,210402,"Art by vickisigh (colored pencil, gouache, procreate) ▻ https://vickisigh.carrd.co/ Music composed and performed by City Girl ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_043,1FbexAyGviVJNboj0JXOeR,Only you only you only you,City Girl,"I don't know why I feel ok right now, but it's nice",194.0,2025,PRIMARY_MULTI_ARTIST,0,,Only you only you only you City Girl,3,44cICamRLwk,https://www.youtube.com/watch?v=44cICamRLwk,TBH,PARTYNEXTDOOR,PARTYNEXTDOOR,124.0,44420949,Provided to YouTube by Foundation Media LLC TBH · PARTYNEXTDOOR PARTYNEXTDOOR ℗ 2013 OVO Sound under ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_044,4E2XQPB1tO48Q7xtnXzDUG,너를 사랑하진 않아,GIANT PINK | Kassy,너를 사랑하진 않아,189.831,2018,PRIMARY_MULTI_ARTIST,0,,너를 사랑하진 않아 GIANT PINK Kassy,1,S5r_3xc8JKQ,https://www.youtube.com/watch?v=S5r_3xc8JKQ,너를 사랑하진 않아 (feat. 케이시),자이언트핑크 GIANTPINK,자이언트핑크 GIANTPINK,190.0,1477655,Provided to YouTube by Recording Industry Association of Korea 너를 사랑하진 않아 (feat. 케이시) · 자이언트핑크 너를 사랑하진 ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_044,4E2XQPB1tO48Q7xtnXzDUG,너를 사랑하진 않아,GIANT PINK | Kassy,너를 사랑하진 않아,189.831,2018,PRIMARY_MULTI_ARTIST,0,,너를 사랑하진 않아 GIANT PINK Kassy,2,mQ7d3tUtYBA,https://www.youtube.com/watch?v=mQ7d3tUtYBA,자이언트핑크 - 너를 사랑하진 않아 (feat. 케이시) (가사/lyrics),무식is마이라이프,무식is마이라이프,190.0,71874,수익창출  ‍♀️ 신청곡 댓글로 달아주시면 해드려요.,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_044,4E2XQPB1tO48Q7xtnXzDUG,너를 사랑하진 않아,GIANT PINK | Kassy,너를 사랑하진 않아,189.831,2018,PRIMARY_MULTI_ARTIST,0,,너를 사랑하진 않아 GIANT PINK Kassy,3,WAiifwiXOXs,https://www.youtube.com/watch?v=WAiifwiXOXs,뮤직뱅크 MusicBank-너를 사랑하진않아-자이언트핑크(Feat. 케이시) (I dont think I love you-Giant Pink(Feat.Kassy).20180330,KBS Kpop,KBS Kpop,187.0,43598,너를 사랑하진 않아 - 자이언트핑크(Feat. 케이시) (I dont think I love you - Giant Pink(Feat. Kassy). KBS2 TV 뮤직뱅크｜매주 금요일 ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_045,2EPQXOr3VLvDImQnoHOYO3,One More Last Time,Henry Young | Ashley Alisha,One More Last Time,129.229,2022,PRIMARY_MULTI_ARTIST,0,,One More Last Time Henry Young Ashley Alisha,1,g3X8w3D_4sc,https://www.youtube.com/watch?v=g3X8w3D_4sc,Henry Young - One More Last Time (feat. Ashley Alisha),Henry Young,Henry Young,130.0,14762801,Henry Young - One More Last Time (feat. Ashley Alisha)   SUBSCRIBE TO HENRY YOUNG'S YOUTUBE CHANNEL NOW ...,IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_045,2EPQXOr3VLvDImQnoHOYO3,One More Last Time,Henry Young | Ashley Alisha,One More Last Time,129.229,2022,PRIMARY_MULTI_ARTIST,0,,One More Last Time Henry Young Ashley Alisha,2,gy9M_F6ZumM,https://www.youtube.com/watch?v=gy9M_F6ZumM,"One More Last Time (Ashley Alisha, Henry Young) - Official Live Performance",YOUR NAME CREATIVE and 2 more,YOUR NAME CREATIVE and 2 more,130.0,124953,Live Performance Version of 'One More Last Time' Follow Us: @yournamecreative Don't forget to hit the notification bell to ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_045,2EPQXOr3VLvDImQnoHOYO3,One More Last Time,Henry Young | Ashley Alisha,One More Last Time,129.229,2022,PRIMARY_MULTI_ARTIST,0,,One More Last Time Henry Young Ashley Alisha,3,TyISHBE3Uw4,https://www.youtube.com/watch?v=TyISHBE3Uw4,Henry Young - One More Last Time (feat. Ashley Alisha) English lyrics video,Yourfavsong,Yourfavsong,130.0,13082,HenryYoung #thesoundyouneed #majesticcasual Henry Young - One More Last Time (feat. Ashley Alisha) • Henry Young - One ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_046,35IcAVSMsU9qzHfpPbvC8A,Feels Like,Gracie Abrams,This Is What It Feels Like,152.317,2021,PRIMARY_MULTI_ARTIST,0,,Feels Like Gracie Abrams,1,ptznWGs4GKg,https://www.youtube.com/watch?v=ptznWGs4GKg,Gracie Abrams - Feels Like (Official Music Video),Gracie Abrams,Gracie Abrams,153.0,7092116,"Listen to “This Is What It Feels Like”, out now: https://GracieAbrams.lnk.to/ThisIsWhatItFeelsLike Co-directed by Gracie Abrams ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_046,35IcAVSMsU9qzHfpPbvC8A,Feels Like,Gracie Abrams,This Is What It Feels Like,152.317,2021,PRIMARY_MULTI_ARTIST,0,,Feels Like Gracie Abrams,2,83hG6H681tQ,https://www.youtube.com/watch?v=83hG6H681tQ,Gracie Abrams - Feels Like (Lyrics),Lost Panda,Lost Panda,153.0,379562,Welcome to Lost Panda “Gracie Abrams - Feels Like” Lyrics / Lyric Video by Lost Panda ⏬ Stream “Gracie Abrams - Feels Like” ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_046,35IcAVSMsU9qzHfpPbvC8A,Feels Like,Gracie Abrams,This Is What It Feels Like,152.317,2021,PRIMARY_MULTI_ARTIST,0,,Feels Like Gracie Abrams,3,n3achqWn-_w,https://www.youtube.com/watch?v=n3achqWn-_w,Gracie Abrams - Feels Like (the lyrics),Gracie Abrams,Gracie Abrams,151.0,591109,"Listen to “This Is What It Feels Like”, out now: https://GracieAbrams.lnk.to/ThisIsWhatItFeelsLike Shop official merch: ...",,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_047,3omQ4YiFuiHpP7WVJy5LZK,고양이의 산책,D2ear,ALL NIGHT,208.0,2020,PRIMARY_MULTI_ARTIST,0,,고양이의 산책 D2ear,1,5VUU3rwG5Z8,https://www.youtube.com/watch?v=5VUU3rwG5Z8,고양이의 산책,D2ear (디이어),D2ear (디이어),208.0,244665,"Provided to YouTube by FLUXUS 고양이의 산책 · D2ear ALL NIGHT ℗ UDCY, under license to Dreamus Released on: ...",IDEAL,"Exact song identity with official, artist, label, distributor, or Topic evidence.",
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_047,3omQ4YiFuiHpP7WVJy5LZK,고양이의 산책,D2ear,ALL NIGHT,208.0,2020,PRIMARY_MULTI_ARTIST,0,,고양이의 산책 D2ear,2,AmH-757lodE,https://www.youtube.com/watch?v=AmH-757lodE,D2ear - 고양이의 산책 (Official Lyric video),PEACH PIE 피치파이,PEACH PIE 피치파이,209.0,57,열두 시만 되면 없어지는 고양이는 어디를 다녀오는 걸까? '난 네 생각만큼 단순하지 않아!'라고 말을 하는 것 같다. 표정을 보아하니 ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_047,3omQ4YiFuiHpP7WVJy5LZK,고양이의 산책,D2ear,ALL NIGHT,208.0,2020,PRIMARY_MULTI_ARTIST,0,,고양이의 산책 D2ear,3,PJ82HPOlUZU,https://www.youtube.com/watch?v=PJ82HPOlUZU,D2ear (디이어) - 고양이의 산책 (Official Audio),COLORTONES,COLORTONES,209.0,98763,열두 시만 되면 없어지는 고양이는 어디를 다녀오는 걸까? '난 네 생각만큼 단순하지 않아!'라고 말을 하는 것 같다. 표정을 보아하니 ...,,,
stage5b5-representative-v4-human-review-v1,stage5b5_representative_v4_048,41hXE5S8D4mRfcdqSMpmAC,The Girl Next Door,Tomppabeats,Harbor,51.187,2016,PRIMARY_MULTI_ARTIST,0,,The Girl Next Door Tomppabeats,1,r9GRIdyRlYw,https://www.youtube.com/watch?v=r9GRIdyRlYw,The girl next door- tomppabeats (extended version),gabriel paixao,gabriel paixao,936.0,1479,Music- the girl next door Artista- tomppabeats (Entended version),WRONG,Extended 936-second loop is not the 51.187-second Spotify track.,
