review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_038,1SwZVVH9BnXtLRLi2cbFhw,Good day,IU,REAL,233.586,2010,Good day IU,1,cRdvzzWIfkA,https://www.youtube.com/watch?v=cRdvzzWIfkA,IU (아이유) - 'Good Day (좋은 날)' Lyrics [Han/Rom/Eng/가사],NIGHTMARE,NIGHTMARE,240.0,2201128,IU - 'Good Day (좋은 날)' Color Coded Lyrics .............................................................................. Hope you like it Uaena!,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_038,1SwZVVH9BnXtLRLi2cbFhw,Good day,IU,REAL,233.586,2010,Good day IU,2,jeqdYqsrsA0,https://www.youtube.com/watch?v=jeqdYqsrsA0,IU (아이유) _ Good Day (좋은 날) _ MV,1theK (원더케이),1theK (원더케이),358.0,68235755,Download ] iTunes : http://itunes.apple.com/us/album/real/id409076726 Melon ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_038,1SwZVVH9BnXtLRLi2cbFhw,Good day,IU,REAL,233.586,2010,Good day IU,3,GQt03lkFQE4,https://www.youtube.com/watch?v=GQt03lkFQE4,"【TVPP】IU - Good Day, 아이유 - 좋은 날 @ Comeback Stage, Show Music core Live",TV-People,TV-People,244.0,5791308,"【TVPP】IU - Good Day, 아이유 - 좋은 날 @ Comeback Stage, Show Music core Live IU # 006 : IU - Good Day at Show Music ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_039,77Uo6nqkmG5eFLgTuQcZIV,Being in Love with U,Tomppabeats,Harbor,49.548,2016,Being in Love with U Tomppabeats,1,VZhLn1f18kc,https://www.youtube.com/watch?v=VZhLn1f18kc,tomppabeats - Being in Love with U (Extended),tibiacowboy,tibiacowboy,676.0,122735,Art Credit: Ore Monogatari!!,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_039,77Uo6nqkmG5eFLgTuQcZIV,Being in Love with U,Tomppabeats,Harbor,49.548,2016,Being in Love with U Tomppabeats,2,NULM5vjPzAI,https://www.youtube.com/watch?v=NULM5vjPzAI,tomppabeats - being in love with u,AnimeVibe,AnimeVibe,50.0,1552727,Chill / Lofi Support the artist! https://soundcloud.com/tomppabeats https://soundcloud.com/tomppabeats/being-in-love-with-u ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_039,77Uo6nqkmG5eFLgTuQcZIV,Being in Love with U,Tomppabeats,Harbor,49.548,2016,Being in Love with U Tomppabeats,3,mMZ3A7W0aqM,https://www.youtube.com/watch?v=mMZ3A7W0aqM,Being in Love with U,Tomppabeats - Topic,Tomppabeats - Topic,50.0,11856,Provided to YouTube by igroovemusic.com Being in Love with U · Tomppabeats Harbor ℗ Vinyl Digital GmbH Released on: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_040,09yxk5cVVFVdc8WTZ1dWsk,Matryoshka,can't be blue,Blue Vinyl,187.0,2024,Matryoshka can't be blue,1,P2LyJp8dbS0,https://www.youtube.com/watch?v=P2LyJp8dbS0,Matryoshka (Official Audio),can't be blue 캔트비블루,can't be blue 캔트비블루,188.0,15004,03. Matryoshka Composed by 이도훈 Lyrics by 이도훈 Arranged by 이도훈 Guitar by 김채현 Bass by 이휘원 Drum by 박준서 Vocal ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_040,09yxk5cVVFVdc8WTZ1dWsk,Matryoshka,can't be blue,Blue Vinyl,187.0,2024,Matryoshka can't be blue,2,UDQ91yowALE,https://www.youtube.com/watch?v=UDQ91yowALE,can't be blue - matryoshka [lyrics/가사],모꼬지,모꼬지,187.0,1137,can't be blue - matryoshka 아티스트:can't be blue 발매일:2024.08.30.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_040,09yxk5cVVFVdc8WTZ1dWsk,Matryoshka,can't be blue,Blue Vinyl,187.0,2024,Matryoshka can't be blue,3,U9a-eDRofxo,https://www.youtube.com/watch?v=U9a-eDRofxo,【和訳】can’t be blue - Matryoshka,RIABLUESTAR,RIABLUESTAR,188.0,252,作詞：이도훈(イ・ドフン) 作曲：이도훈(イ・ドフン) 編曲：이도훈(イ・ドフン) 【発売日】 2024.08.30 【歌手名】 can't be blue( ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_041,3wrVGLrwgBQOgGWFUu6D1e,nov,Michelle,nov,110.161,2019,nov Michelle,1,zWt83IjT4-8,https://www.youtube.com/watch?v=zWt83IjT4-8,🌙 michelle • nov ∣ lyrics。,miukie,miukie,111.0,57746,ʚ listen on spotify / soundcloud : ∷ https://open.spotify.com/track/3wrVGLrwgBQOgGWFUu6D1e ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_041,3wrVGLrwgBQOgGWFUu6D1e,nov,Michelle,nov,110.161,2019,nov Michelle,2,WoBLi5eE-wY,https://www.youtube.com/watch?v=WoBLi5eE-wY,Michelle (Remastered 2009),The Beatles,The Beatles,163.0,50933186,Provided to YouTube by Universal Music Group Michelle (Remastered 2009) · The Beatles Rubber Soul ℗ 2009 Calderstone ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_041,3wrVGLrwgBQOgGWFUu6D1e,nov,Michelle,nov,110.161,2019,nov Michelle,3,scmvAg_S97k,https://www.youtube.com/watch?v=scmvAg_S97k,My Michelle,Guns N' Roses,Guns N' Roses,220.0,18708358,Provided to YouTube by Universal Music Group My Michelle · Guns N' Roses Appetite For Destruction ℗ 1987 Geffen Records ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_042,5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,WizTheMc | bees & honey,Show Me Love,176.965,2025,Show Me Love WizTheMc,1,Z3aduh5fxCo,https://www.youtube.com/watch?v=Z3aduh5fxCo,"WizTheMc, bees & honey - Show Me Love (Official Music Video)",WizTheMc,WizTheMc,174.0,104625931,"i know you guys been waiting .. me too. so happy the video is finally video out ❤️ listen to ""Show Me Love"" here: ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_042,5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,WizTheMc | bees & honey,Show Me Love,176.965,2025,Show Me Love WizTheMc,2,1NqIvsmUR2I,https://www.youtube.com/watch?v=1NqIvsmUR2I,Show Me Love,WizTheMc,WizTheMc,177.0,3930241,Provided to YouTube by Bamboo Artists Show Me Love · WizTheMc · bees & honey Show Me Love ℗ 2025 Bamboo Artists ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_042,5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,WizTheMc | bees & honey,Show Me Love,176.965,2025,Show Me Love WizTheMc,3,329iFlRszxs,https://www.youtube.com/watch?v=329iFlRszxs,"WizTheMc, bees & honey - Show Me Love (Lyrics)",Golden Network,Golden Network,177.0,18223271,"WizTheMc, bees & honey - Show Me Love Follow the official Golden Network playlist on Spotify: ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_043,0ODJwDKYb16XOUKvOwCb7E,floor plan,moon tang,WATER COMES OUT OF MY EYES,153.659,2023,floor plan moon tang,1,n7oL_DVN2E8,https://www.youtube.com/watch?v=n7oL_DVN2E8,floor plan,moon tang,moon tang,154.0,39386,Provided to YouTube by WM Hong Kong floor plan · moon tang WATER COMES OUT OF MY EYES ℗ 2023 Warner Music Hong ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_043,0ODJwDKYb16XOUKvOwCb7E,floor plan,moon tang,WATER COMES OUT OF MY EYES,153.659,2023,floor plan moon tang,2,0YL3vQLt9hQ,https://www.youtube.com/watch?v=0YL3vQLt9hQ,moon tang - floor plan | The Moving Session |,入屋叫人,入屋叫人,177.0,8966,The Moving Session: moon tang - floor plan ▷Follow moon tang YouTube: @moontang929 IG: @moonstyles_ ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_043,0ODJwDKYb16XOUKvOwCb7E,floor plan,moon tang,WATER COMES OUT OF MY EYES,153.659,2023,floor plan moon tang,3,3EgkXH9hWes,https://www.youtube.com/watch?v=3EgkXH9hWes,moon tang - 趁你旅行時搬走 ☽ live session 【小日子｜Love Song｜回憶半分鐘｜巴黎沒有摩天輪｜多得他】,moon tang,moon tang,1572.0,2004089,follow me: http://instagram.com/moonstyles_ -------- moon tang - 趁你旅行時搬走live session 1 - 小日子（原唱：容祖兒） 00:00 2 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_044,35yldEsDkKvcxb9NJ034AI,Easy,City Girl | ry,Easy,168.5,2020,Easy City Girl,1,1Xq7ETjBsIM,https://www.youtube.com/watch?v=1Xq7ETjBsIM,City Girl - easy (ft. ry),City Girl,City Girl,169.0,85822,stream on ▻Spotify: https://spoti.fi/32tmhgZ ▻Apple Music: https://apple.co/2RpAmWv art by breadpanini ▻Instagram: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_044,35yldEsDkKvcxb9NJ034AI,Easy,City Girl | ry,Easy,168.5,2020,Easy City Girl,2,-vK4W6uqcJ0,https://www.youtube.com/watch?v=-vK4W6uqcJ0,EASY (feat. ry),City Girl,City Girl,169.0,33987,Provided to YouTube by DistroKid EASY (feat. ry) · City Girl · ry C-GIRL ℗ City Girl Records Released on: 2021-04-28 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_044,35yldEsDkKvcxb9NJ034AI,Easy,City Girl | ry,Easy,168.5,2020,Easy City Girl,3,8Gn4PqTmurA,https://www.youtube.com/watch?v=8Gn4PqTmurA,city girl - Easy (feat. Ry) |Lyrics,Vash Black,Vash Black,158.0,757,enjoy guys! #CityGirl #Music #Lofi.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_045,2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Lana Del Rey,Born To Die - The Paradise Edition,265.427,2012,Summertime Sadness Lana Del Rey,1,TdrL3QxjyVw,https://www.youtube.com/watch?v=TdrL3QxjyVw,Lana Del Rey - Summertime Sadness (Official Music Video),Lana Del Rey,Lana Del Rey,266.0,911628584,Brand new album 'Lust for Life' out now. Listen: https://lana.lnk.to/LFLaID Lana Del Rey - Summertime Sadness (Official Music ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_045,2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Lana Del Rey,Born To Die - The Paradise Edition,265.427,2012,Summertime Sadness Lana Del Rey,2,zQO7J483Dng,https://www.youtube.com/watch?v=zQO7J483Dng,Lana Del Rey - Summertime Sadness (Lyrics),Unique Sound,Unique Sound,265.0,118171840,Subscribe and press (  ) to join the Notification Squad and stay updated with new uploads Follow Lana Del Rey: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_045,2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Lana Del Rey,Born To Die - The Paradise Edition,265.427,2012,Summertime Sadness Lana Del Rey,3,qSNxylmTI1A,https://www.youtube.com/watch?v=qSNxylmTI1A,Lana Del Rey   Summertime Sadness Audio,Claudia M,Claudia M,266.0,6532029,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_046,7h6EmYOzXzMjCgMGcxPl5s,All Night,Kelsey Kuan,All Night,185.388,2022,All Night Kelsey Kuan,1,-Wz7MdrR0HA,https://www.youtube.com/watch?v=-Wz7MdrR0HA,Kelsey Kuan - All Night,Kelsey Kuan,Kelsey Kuan,186.0,13144,"thank you for listening! You can find ""All Night"" on these streaming platforms: https://ffm.to/kelseykuan_allnight.OYD thank you to ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_046,7h6EmYOzXzMjCgMGcxPl5s,All Night,Kelsey Kuan,All Night,185.388,2022,All Night Kelsey Kuan,2,XEosrEfh7ng,https://www.youtube.com/watch?v=XEosrEfh7ng,Kelsey Kuan - All Night (night version) (Lyric Video),Kelsey Kuan,Kelsey Kuan,221.0,1784,Hellooo! Night version of “All Night” is out now! Woohoo!   This is 2/3 songs off my “City Pop” project! Thank you to everyone ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_046,7h6EmYOzXzMjCgMGcxPl5s,All Night,Kelsey Kuan,All Night,185.388,2022,All Night Kelsey Kuan,3,TXuViw-ep1U,https://www.youtube.com/watch?v=TXuViw-ep1U,Kelsey Kuan - All Night (night version) (Official Music Video),Kelsey Kuan,Kelsey Kuan,227.0,4676,2/3 MVs out from my City Pop project! you can listen to All Night (night version) here: https://bfan.link/all-night-night-version Video ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_047,0bnGZYKLDf6WRME8G3wb2x,falling asleep together while it rains,Rook1e | softy,Portrait in Love,159.0,2020,falling asleep together while it rains Rook1e,1,bCUq8vF1CvA,https://www.youtube.com/watch?v=bCUq8vF1CvA,falling asleep together while it rains,Rook1e - Topic,Rook1e - Topic,159.0,972,Provided to YouTube by Label Engine falling asleep together while it rains · Rook1e · softy portrait in love ℗ United Common ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_047,0bnGZYKLDf6WRME8G3wb2x,falling asleep together while it rains,Rook1e | softy,Portrait in Love,159.0,2020,falling asleep together while it rains Rook1e,2,0MZjHEXDO1M,https://www.youtube.com/watch?v=0MZjHEXDO1M,falling asleep together while it rains,Rook1e - Topic,Rook1e - Topic,159.0,4467,Provided to YouTube by Label Engine falling asleep together while it rains · Rook1e · softy Portrait in Love ℗ United Common ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_047,0bnGZYKLDf6WRME8G3wb2x,falling asleep together while it rains,Rook1e | softy,Portrait in Love,159.0,2020,falling asleep together while it rains Rook1e,3,JFCBZkxrwpc,https://www.youtube.com/watch?v=JFCBZkxrwpc,we'll stay inside when it rains,Rook1e - Topic,Rook1e - Topic,131.0,26781,Provided to YouTube by DistroKid we'll stay inside when it rains · Rook1e · .ihaveaface we'll stay inside when it rains ℗ 702106 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_048,0KsbvVzqiG9OmdCmolwcjB,Azure Glow,City Girl,Celestial Angel,200.0,2018,Azure Glow City Girl,1,1oEf4fYwFzU,https://www.youtube.com/watch?v=1oEf4fYwFzU,Azure Glow,City Girl,City Girl,200.0,423808,Provided to YouTube by DistroKid Azure Glow · City Girl Celestial Angel ℗ City Girl Records Released on: 2018-10-08 ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_048,0KsbvVzqiG9OmdCmolwcjB,Azure Glow,City Girl,Celestial Angel,200.0,2018,Azure Glow City Girl,2,FshnCHfoAZI,https://www.youtube.com/watch?v=FshnCHfoAZI,City Girl - Azure Glow,Emporium One,Emporium One,200.0,430,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_048,0KsbvVzqiG9OmdCmolwcjB,Azure Glow,City Girl,Celestial Angel,200.0,2018,Azure Glow City Girl,3,fCVGvUiXmaY,https://www.youtube.com/watch?v=fCVGvUiXmaY,City Girl   Azure Glow,Emporium One,Emporium One,201.0,1822,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_049,2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,the masquerade,197.933,2019,prom dress mxmtoon,1,AeUeLzBO0go,https://www.youtube.com/watch?v=AeUeLzBO0go,mxmtoon - prom dress (official video),mxmtoon,mxmtoon,232.0,53239989,mxmtoon's second album rising is out now! stream or download rising here: http://mxmtoon.ffm.to/rising the masquerade is out ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_049,2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,the masquerade,197.933,2019,prom dress mxmtoon,2,HbIsGtD-Nrc,https://www.youtube.com/watch?v=HbIsGtD-Nrc,mxmtoon - prom dress (lyrics),TikTokHymn,TikTokHymn,198.0,447089,mxmtoon - prom dress (lyrics) stream & download: http://mxmtoon.ffm.to/... Lets Support and Follow mxmtoon: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_049,2xCGBWfzTe8l2kvHpgvB6M,prom dress,mxmtoon,the masquerade,197.933,2019,prom dress mxmtoon,3,vDPxVVyZzAY,https://www.youtube.com/watch?v=vDPxVVyZzAY,mxmtoon - prom dress (audio),mxmtoon,mxmtoon,198.0,3753168,mxmtoon's second album rising is out now! stream or download rising here: http://mxmtoon.ffm.to/rising the masquerade is out ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_050,5pTGBSQIWsArijrq0tCCNz,Just Dreams in the Static Night,City Girl,Time Falls Like Moonlight,187.189,2018,Just Dreams in the Static Night City Girl,1,IT1TMuRW6Jc,https://www.youtube.com/watch?v=IT1TMuRW6Jc,City Girl - Just Dreams in the Static Night,College Music,College Music,188.0,40057,City Girl - Just Dreams in the Static Night Couldn't resist sharing just one more from the album Follow College Music: ○ Spotify ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_050,5pTGBSQIWsArijrq0tCCNz,Just Dreams in the Static Night,City Girl,Time Falls Like Moonlight,187.189,2018,Just Dreams in the Static Night City Girl,2,yDMS7MVJLzA,https://www.youtube.com/watch?v=yDMS7MVJLzA,Just Dreams in the Static Night,City Girl,City Girl,188.0,75305,Provided to YouTube by Routenote Just Dreams in the Static Night · City Girl Time Falls Like Moonlight ℗ City Girl Released on: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_050,5pTGBSQIWsArijrq0tCCNz,Just Dreams in the Static Night,City Girl,Time Falls Like Moonlight,187.189,2018,Just Dreams in the Static Night City Girl,3,oTlSzRoOmh0,https://www.youtube.com/watch?v=oTlSzRoOmh0,City Girl - Just Dreams in the Static Night,Emporium One,Emporium One,188.0,1159,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_051,1IIw5oVR1xE4bzdl4JgGsc,Beam,Payday,It's Just Music,103.846,2020,Beam Payday,1,p-tPf7-jlUw,https://www.youtube.com/watch?v=p-tPf7-jlUw,Payday - Beam Part 2 ft. Jackboy (Official Video),EVERYONE LOVES PAYDAY,EVERYONE LOVES PAYDAY,151.0,238154,Listen to my new EP Trips to Venus !!! https://paydaypayday.ffm.to/tripstovenus Beam Part 2 (SINGLE) Out Now Listen on all ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_051,1IIw5oVR1xE4bzdl4JgGsc,Beam,Payday,It's Just Music,103.846,2020,Beam Payday,2,ppWUdAxJwm8,https://www.youtube.com/watch?v=ppWUdAxJwm8,Beam,EVERYONE LOVES PAYDAY,EVERYONE LOVES PAYDAY,104.0,47077,Provided to YouTube by The Orchard Enterprises Beam · Payday · PJ Clark · Nick Audino · Lewis Hughes · Vin Goodyer · Jeremy ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_051,1IIw5oVR1xE4bzdl4JgGsc,Beam,Payday,It's Just Music,103.846,2020,Beam Payday,3,96C54TMhhyU,https://www.youtube.com/watch?v=96C54TMhhyU,Payday - Beam (Parts 1 & 2) Ft. Jackboy (Ultimate Mix),CheesyLemurs,CheesyLemurs,238.0,965,"I really like both parts of Payday's ""Beam"", so I decided to combine them into one audio track with an accompanying music video.",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_052,5MvxeZPiiLAuB5gI8k3ynk,Can't Love You Anymore (With OHHYUK),IU | OHHYUK,Palette,195.23,2017,Can't Love You Anymore (With OHHYUK) IU,1,0ldJaGupC1o,https://www.youtube.com/watch?v=0ldJaGupC1o,Can't Love You Anymore (With OHHYUK) (사랑이 잘 (With 오혁)),이지금 [IU Official],이지금 [IU Official],196.0,7108317,Provided to YouTube by Kakao Entertainment Can't Love You Anymore (With OHHYUK) (사랑이 잘 (With 오혁)) · IU · OHHYUK ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_052,5MvxeZPiiLAuB5gI8k3ynk,Can't Love You Anymore (With OHHYUK),IU | OHHYUK,Palette,195.23,2017,Can't Love You Anymore (With OHHYUK) IU,2,13waMB9vDJQ,https://www.youtube.com/watch?v=13waMB9vDJQ,IU & OhHyuk - 'Can't Love You Anymore' - Color Coded Lyrics Video |Han-Rom-Eng| by makimaki,maki maki,maki maki,198.0,2079211,by - makimaki No copyright infringement intended. |Artist: IU |Song: Can't Love You Anymore |Album: Pallete |Release in ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_052,5MvxeZPiiLAuB5gI8k3ynk,Can't Love You Anymore (With OHHYUK),IU | OHHYUK,Palette,195.23,2017,Can't Love You Anymore (With OHHYUK) IU,3,8H1D7XUPNFI,https://www.youtube.com/watch?v=8H1D7XUPNFI,[IU CLIP] '사랑이 잘' LIVE with 오혁,이지금 [IU Official],이지금 [IU Official],283.0,7370392,"재미있었다. 영상 : 정다운 노래, 출연 : 아이유, 오혁.",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_053,07OLYWQfwfJKJIwO1heCME,I'm In Here,Sia,We Are Born,221.32,2010,I'm In Here Sia,1,Owr4U55WpDs,https://www.youtube.com/watch?v=Owr4U55WpDs,Sia - I'm In Here,Sia,Sia,223.0,3110784,Music video by Sia performing I'm In Here. (C) 2010 Monkey Puzzle under exclusive license to Sony Music Entertainment UK ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_053,07OLYWQfwfJKJIwO1heCME,I'm In Here,Sia,We Are Born,221.32,2010,I'm In Here Sia,2,h7nhAF6s3gA,https://www.youtube.com/watch?v=h7nhAF6s3gA,Sia - I'm In Here (lyrics),Karmen J,Karmen J,229.0,1166139,"Sia - I'm In Here (lyrics). Audio from album: ""We Are Born"" (2010). SUBSCRIBE: Sia: https://www.youtube.com/channel/UCmKd.",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_053,07OLYWQfwfJKJIwO1heCME,I'm In Here,Sia,We Are Born,221.32,2010,I'm In Here Sia,3,8ex7NFDXQoo,https://www.youtube.com/watch?v=8ex7NFDXQoo,Sia - I'm In Here (from We Are Born),Sia,Sia,222.0,6450626,"""I'm In Here"" from the album 'We Are Born.' Follow Sia: Facebook: https://www.facebook.com/siamusic/ Instagram: ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_054,3jcfP7lHckkE3a8cX2bnpZ,Lush Meadows of Stone,City Girl,Time Falls Like Moonlight,183.287,2018,Lush Meadows of Stone City Girl,1,MVt3k7YDgjA,https://www.youtube.com/watch?v=MVt3k7YDgjA,city girl | lush meadows of stone,City Girl,City Girl,184.0,398996,Spotify ▻ http://spoti.fi/2BXkC3h Apple Music ▻ http://apple.co/2jf7yTe Bandcamp ▻ https://city-girl.bandcamp.com/ ♡ ♡ play my ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_054,3jcfP7lHckkE3a8cX2bnpZ,Lush Meadows of Stone,City Girl,Time Falls Like Moonlight,183.287,2018,Lush Meadows of Stone City Girl,2,7y35qRnNhG8,https://www.youtube.com/watch?v=7y35qRnNhG8,[ 𝓅𝓁𝒶𝓎𝓁𝒾𝓈𝓉 ] relaxing autumn ~ city girl,City Girl,City Girl,2516.0,109902,"... cold or alone 33:32 the light of an egress 35:30 lush meadows of stone 38:32 azure glow acoustic/electric/bass guitar, ukulele ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_054,3jcfP7lHckkE3a8cX2bnpZ,Lush Meadows of Stone,City Girl,Time Falls Like Moonlight,183.287,2018,Lush Meadows of Stone City Girl,3,ovKYWCUf9Aw,https://www.youtube.com/watch?v=ovKYWCUf9Aw,quarantine at home. [lofi / jazzhop / chill mix],suulid,suulid,2267.0,523,listen on soundcloud: - https://soundcloud.com/citygrl/time-falls-like-moonlight-full-album tracks list time falls like moonlight [full ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_055,0ny6sr26ROicSIpAatlVAP,Wish U Well,underscores,U,261.263,2026,Wish U Well underscores,1,5QU0eiBRD_o,https://www.youtube.com/watch?v=5QU0eiBRD_o,underscores — Wish U Well  ‎ (♫),underscores,underscores,262.0,164421,"'Wish U Well' Written and recorded in San Francisco CA, Los Angeles CA, Chicago IL, Minneapolis MN. Artwork by Ochiai Shohei.",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_055,0ny6sr26ROicSIpAatlVAP,Wish U Well,underscores,U,261.263,2026,Wish U Well underscores,2,yEbqcsJZjY8,https://www.youtube.com/watch?v=yEbqcsJZjY8,underscores - Wish U Well (Lyrics),OnLyrics United States 🇺🇸,OnLyrics United States 🇺🇸,262.0,3664,underscores - Wish U Well (Lyrics) Listen/Download here: https://open.spotify.com/track/0ny6sr26ROicSIpAatlVAP Lyrics: ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_055,0ny6sr26ROicSIpAatlVAP,Wish U Well,underscores,U,261.263,2026,Wish U Well underscores,3,mityUWevMVE,https://www.youtube.com/watch?v=mityUWevMVE,underscores - Wish U Well (no intro),TMBK,TMBK,236.0,4704,for anyone who might wanna add this to their playlist without being jumpscared!,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_056,2o2R6ghiVJfAqEXnlmOihz,Honeymoon Fades,Sabrina Carpenter,Honeymoon Fades,195.161,2020,Honeymoon Fades Sabrina Carpenter,1,XLUTTA27oFE,https://www.youtube.com/watch?v=XLUTTA27oFE,Sabrina Carpenter - Honeymoon Fades (Audio Only),Sabrina Carpenter,Sabrina Carpenter,200.0,3872988,"Download/stream ""Honeymoon Fades"" here: http://hollywoodrecs.co/HoneymoonFades?iqid=scvevo Subscribe to Sabrina ...",,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_056,2o2R6ghiVJfAqEXnlmOihz,Honeymoon Fades,Sabrina Carpenter,Honeymoon Fades,195.161,2020,Honeymoon Fades Sabrina Carpenter,2,NcYZUEPWw9g,https://www.youtube.com/watch?v=NcYZUEPWw9g,Sabrina Carpenter - Honeymoon Fades (Lyrics),XeonBeats,XeonBeats,196.0,32124,Making music? Get yourself heard on XeonBeats and feature on the XeonFresh playlist. Send your submissions to ...,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_056,2o2R6ghiVJfAqEXnlmOihz,Honeymoon Fades,Sabrina Carpenter,Honeymoon Fades,195.161,2020,Honeymoon Fades Sabrina Carpenter,3,plUCOKGmcDM,https://www.youtube.com/watch?v=plUCOKGmcDM,Sabrina Carpenter - Honeymoon Fades (live at Webster Hall 10/06/22),Bridget,Bridget,188.0,19803,,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_057,7B9W7Qsy5M2kyUNjQYIEG8,DM,fromis_9,Midnight Guest,204.293,2022,DM fromis_9,1,4gXmClk8rKI,https://www.youtube.com/watch?v=4gXmClk8rKI,fromis_9 (프로미스나인) 'DM' Official MV,HYBE LABELS,HYBE LABELS,207.0,49895149,[Midnight Guest]는 새벽 탈출을 감행한 프로미스나인이 무료한 밤을 보내고 있는 이들을 깜짝 방문해 설렘을 선사하는 앨범이다.,,,
stage5b4-representative-v3-human-review-v1,stage5b4_representative_v3_057,7B9W7Qsy5M2kyUNjQYIEG8,DM,fromis_9,Midnight Guest,204.293,2022,DM fromis_9,2,1TyYpFW8X9U,https://www.youtube.com/watch?v=1TyYpFW8X9U,fromis_9 (프로미스나인) 'DM' Performance Video,Official fromis_9,Official fromis_9,212.0,8424045,fromis_9 (프로미스나인) 'DM' Performance Video fromis_9 Official Homepage : https://www.pledis.co.kr/html/artist/fromisnine ...,,,
